domain,year,gender,variable,value
Social Sciences,1986,Female,inbreeding2,0.341463415
Social Sciences,1986,Female,inbreeding3,0.219512195
Social Sciences,1986,Female,inbreeding4,0.414634146
Social Sciences,1987,Male,inbreeding1,0.038461538
Social Sciences,1987,Male,inbreeding2,0.166666667
Social Sciences,1987,Male,inbreeding3,0.128205128
Social Sciences,1987,Male,inbreeding4,0.256410256
Social Sciences,1987,Female,inbreeding1,0.093023256
Social Sciences,1987,Female,inbreeding2,0.186046512
Social Sciences,1987,Female,inbreeding3,0.162790698
Social Sciences,1987,Female,inbreeding4,0.255813953
Social Sciences,1988,Male,inbreeding1,0.045045045
Social Sciences,1988,Male,inbreeding2,0.135135135
Social Sciences,1988,Male,inbreeding3,0.153153153
Social Sciences,1988,Male,inbreeding4,0.243243243
Social Sciences,1988,Female,inbreeding1,0.090909091
Social Sciences,1988,Female,inbreeding2,0.181818182
Social Sciences,1988,Female,inbreeding3,0.227272727
Social Sciences,1988,Female,inbreeding4,0.318181818
Social Sciences,1989,Male,inbreeding1,0.07
Social Sciences,1989,Male,inbreeding2,0.15
Social Sciences,1989,Male,inbreeding3,0.11
Social Sciences,1989,Male,inbreeding4,0.19
Social Sciences,1989,Female,inbreeding1,0.094339623
Social Sciences,1989,Female,inbreeding2,0.20754717
Social Sciences,1989,Female,inbreeding3,0.188679245
Social Sciences,1989,Female,inbreeding4,0.301886792
Social Sciences,1990,Male,inbreeding1,0.104347826
Social Sciences,1990,Male,inbreeding2,0.182608696
Social Sciences,1990,Male,inbreeding3,0.208695652
Social Sciences,1990,Male,inbreeding4,0.286956522
Social Sciences,1990,Female,inbreeding1,0.131147541
Social Sciences,1990,Female,inbreeding2,0.245901639
Social Sciences,1990,Female,inbreeding3,0.262295082
Social Sciences,1990,Female,inbreeding4,0.37704918
Social Sciences,1991,Male,inbreeding1,0.096153846
Social Sciences,1991,Male,inbreeding2,0.163461538
Social Sciences,1991,Male,inbreeding3,0.201923077
Social Sciences,1991,Male,inbreeding4,0.269230769
Social Sciences,1991,Female,inbreeding1,0.104166667
Social Sciences,1991,Female,inbreeding2,0.1875
Social Sciences,1991,Female,inbreeding3,0.229166667
Social Sciences,1991,Female,inbreeding4,0.3125
Social Sciences,1992,Male,inbreeding1,0.070921986
Social Sciences,1992,Male,inbreeding2,0.14893617
Social Sciences,1992,Male,inbreeding3,0.156028369
Social Sciences,1992,Male,inbreeding4,0.234042553
Social Sciences,1992,Female,inbreeding1,0.114285714
Social Sciences,1992,Female,inbreeding2,0.285714286
Social Sciences,1992,Female,inbreeding3,0.171428571
Social Sciences,1992,Female,inbreeding4,0.342857143
Social Sciences,1993,Male,inbreeding1,0.072580645
Social Sciences,1993,Male,inbreeding2,0.129032258
Social Sciences,1993,Male,inbreeding3,0.112903226
Social Sciences,1993,Male,inbreeding4,0.169354839
Social Sciences,1993,Female,inbreeding1,0.112359551
Social Sciences,1993,Female,inbreeding2,0.202247191
Social Sciences,1993,Female,inbreeding3,0.213483146
Social Sciences,1993,Female,inbreeding4,0.303370787
Social Sciences,1994,Male,inbreeding1,0.053333333
Social Sciences,1994,Male,inbreeding2,0.146666667
Social Sciences,1994,Male,inbreeding3,0.126666667
Social Sciences,1994,Male,inbreeding4,0.22
Social Sciences,1994,Female,inbreeding1,0.113043478
Social Sciences,1994,Female,inbreeding2,0.217391304
Social Sciences,1994,Female,inbreeding3,0.260869565
Social Sciences,1994,Female,inbreeding4,0.365217391
Social Sciences,1995,Male,inbreeding1,0.062068966
Social Sciences,1995,Male,inbreeding2,0.151724138
Social Sciences,1995,Male,inbreeding3,0.144827586
Social Sciences,1995,Male,inbreeding4,0.234482759
Social Sciences,1995,Female,inbreeding1,0.10989011
Social Sciences,1995,Female,inbreeding2,0.241758242
Social Sciences,1995,Female,inbreeding3,0.241758242
Social Sciences,1995,Female,inbreeding4,0.373626374
Social Sciences,1996,Male,inbreeding1,0.04
Social Sciences,1996,Male,inbreeding2,0.146666667
Social Sciences,1996,Male,inbreeding3,0.133333333
Social Sciences,1996,Male,inbreeding4,0.24
Social Sciences,1996,Female,inbreeding1,0.142857143
Social Sciences,1996,Female,inbreeding2,0.234693878
Social Sciences,1996,Female,inbreeding3,0.295918367
Social Sciences,1996,Female,inbreeding4,0.387755102
Social Sciences,1997,Male,inbreeding1,0.130177515
Social Sciences,1997,Male,inbreeding2,0.177514793
Social Sciences,1997,Male,inbreeding3,0.230769231
Social Sciences,1997,Male,inbreeding4,0.278106509
Social Sciences,1997,Female,inbreeding1,0.12962963
Social Sciences,1997,Female,inbreeding2,0.175925926
Social Sciences,1997,Female,inbreeding3,0.231481481
Social Sciences,1997,Female,inbreeding4,0.277777778
Social Sciences,1998,Male,inbreeding1,0.072222222
Social Sciences,1998,Male,inbreeding2,0.15
Social Sciences,1998,Male,inbreeding3,0.15
Social Sciences,1998,Male,inbreeding4,0.227777778
Social Sciences,1998,Female,inbreeding1,0.126760563
Social Sciences,1998,Female,inbreeding2,0.204225352
Social Sciences,1998,Female,inbreeding3,0.190140845
Social Sciences,1998,Female,inbreeding4,0.267605634
Social Sciences,1999,Male,inbreeding1,0.082524272
Social Sciences,1999,Male,inbreeding2,0.17961165
Social Sciences,1999,Male,inbreeding3,0.160194175
Social Sciences,1999,Male,inbreeding4,0.257281553
Social Sciences,1999,Female,inbreeding1,0.136363636
Social Sciences,1999,Female,inbreeding2,0.21969697
Social Sciences,1999,Female,inbreeding3,0.204545455
Social Sciences,1999,Female,inbreeding4,0.287878788
Social Sciences,2000,Male,inbreeding1,0.070093458
Social Sciences,2000,Male,inbreeding2,0.140186916
Social Sciences,2000,Male,inbreeding3,0.158878505
Social Sciences,2000,Male,inbreeding4,0.228971963
Social Sciences,2000,Female,inbreeding1,0.073619632
Social Sciences,2000,Female,inbreeding2,0.190184049
Social Sciences,2000,Female,inbreeding3,0.165644172
Social Sciences,2000,Female,inbreeding4,0.282208589
Social Sciences,2001,Male,inbreeding1,0.058139535
Social Sciences,2001,Male,inbreeding2,0.124031008
Social Sciences,2001,Male,inbreeding3,0.15503876
Social Sciences,2001,Male,inbreeding4,0.220930233
Social Sciences,2001,Female,inbreeding1,0.06741573
Social Sciences,2001,Female,inbreeding2,0.185393258
Social Sciences,2001,Female,inbreeding3,0.207865169
Social Sciences,2001,Female,inbreeding4,0.325842697
Social Sciences,2002,Male,inbreeding1,0.067137809
Social Sciences,2002,Male,inbreeding2,0.204946996
Social Sciences,2002,Male,inbreeding3,0.120141343
Social Sciences,2002,Male,inbreeding4,0.25795053
Social Sciences,2002,Female,inbreeding1,0.075
Social Sciences,2002,Female,inbreeding2,0.235
Social Sciences,2002,Female,inbreeding3,0.19
Social Sciences,2002,Female,inbreeding4,0.35
Social Sciences,2003,Male,inbreeding1,0.083941606
Social Sciences,2003,Male,inbreeding2,0.171532847
Social Sciences,2003,Male,inbreeding3,0.156934307
Social Sciences,2003,Male,inbreeding4,0.244525547
Social Sciences,2003,Female,inbreeding1,0.096153846
Social Sciences,2003,Female,inbreeding2,0.197115385
Social Sciences,2003,Female,inbreeding3,0.201923077
Social Sciences,2003,Female,inbreeding4,0.302884615
Social Sciences,2004,Male,inbreeding1,0.073825503
Social Sciences,2004,Male,inbreeding2,0.174496644
Social Sciences,2004,Male,inbreeding3,0.161073826
Social Sciences,2004,Male,inbreeding4,0.261744966
Social Sciences,2004,Female,inbreeding1,0.098765432
Social Sciences,2004,Female,inbreeding2,0.201646091
Social Sciences,2004,Female,inbreeding3,0.189300412
Social Sciences,2004,Female,inbreeding4,0.29218107
Social Sciences,2005,Male,inbreeding1,0.067708333
Social Sciences,2005,Male,inbreeding2,0.1484375
Social Sciences,2005,Male,inbreeding3,0.1484375
Social Sciences,2005,Male,inbreeding4,0.229166667
Social Sciences,2005,Female,inbreeding1,0.081180812
Social Sciences,2005,Female,inbreeding2,0.180811808
Social Sciences,2005,Female,inbreeding3,0.180811808
Social Sciences,2005,Female,inbreeding4,0.280442804
Social Sciences,2006,Male,inbreeding1,0.075425791
Social Sciences,2006,Male,inbreeding2,0.153284672
Social Sciences,2006,Male,inbreeding3,0.184914842
Social Sciences,2006,Male,inbreeding4,0.262773723
Social Sciences,2006,Female,inbreeding1,0.083333333
Social Sciences,2006,Female,inbreeding2,0.166666667
Social Sciences,2006,Female,inbreeding3,0.186666667
Social Sciences,2006,Female,inbreeding4,0.27
Social Sciences,2007,Male,inbreeding1,0.083333333
Social Sciences,2007,Male,inbreeding2,0.185714286
Social Sciences,2007,Male,inbreeding3,0.173809524
Social Sciences,2007,Male,inbreeding4,0.276190476
Social Sciences,2007,Female,inbreeding1,0.063829787
Social Sciences,2007,Female,inbreeding2,0.138297872
Social Sciences,2007,Female,inbreeding3,0.163120567
Social Sciences,2007,Female,inbreeding4,0.237588652
Social Sciences,2008,Male,inbreeding1,0.070450098
Social Sciences,2008,Male,inbreeding2,0.170254403
Social Sciences,2008,Male,inbreeding3,0.170254403
Social Sciences,2008,Male,inbreeding4,0.270058708
Social Sciences,2008,Female,inbreeding1,0.094086022
Social Sciences,2008,Female,inbreeding2,0.204301075
Social Sciences,2008,Female,inbreeding3,0.193548387
Social Sciences,2008,Female,inbreeding4,0.303763441
Social Sciences,2009,Male,inbreeding1,0.082329317
Social Sciences,2009,Male,inbreeding2,0.182730924
Social Sciences,2009,Male,inbreeding3,0.168674699
Social Sciences,2009,Male,inbreeding4,0.269076305
Social Sciences,2009,Female,inbreeding1,0.100529101
Social Sciences,2009,Female,inbreeding2,0.201058201
Social Sciences,2009,Female,inbreeding3,0.216931217
Social Sciences,2009,Female,inbreeding4,0.317460317
Social Sciences,2010,Male,inbreeding1,0.061788618
Social Sciences,2010,Male,inbreeding2,0.143089431
Social Sciences,2010,Male,inbreeding3,0.156097561
Social Sciences,2010,Male,inbreeding4,0.237398374
Social Sciences,2010,Female,inbreeding1,0.127906977
Social Sciences,2010,Female,inbreeding2,0.223255814
Social Sciences,2010,Female,inbreeding3,0.227906977
Social Sciences,2010,Female,inbreeding4,0.323255814
Social Sciences,2011,Male,inbreeding1,0.080991736
Social Sciences,2011,Male,inbreeding2,0.168595041
Social Sciences,2011,Male,inbreeding3,0.2
Social Sciences,2011,Male,inbreeding4,0.287603306
Social Sciences,2011,Female,inbreeding1,0.1
Social Sciences,2011,Female,inbreeding2,0.179069767
Social Sciences,2011,Female,inbreeding3,0.209302326
Social Sciences,2011,Female,inbreeding4,0.288372093
Social Sciences,2012,Male,inbreeding1,0.083670715
Social Sciences,2012,Male,inbreeding2,0.163292848
Social Sciences,2012,Male,inbreeding3,0.187584345
Social Sciences,2012,Male,inbreeding4,0.267206478
Social Sciences,2012,Female,inbreeding1,0.108108108
Social Sciences,2012,Female,inbreeding2,0.189189189
Social Sciences,2012,Female,inbreeding3,0.226611227
Social Sciences,2012,Female,inbreeding4,0.307692308
Social Sciences,2013,Male,inbreeding1,0.076326003
Social Sciences,2013,Male,inbreeding2,0.164294955
Social Sciences,2013,Male,inbreeding3,0.172056921
Social Sciences,2013,Male,inbreeding4,0.260025873
Social Sciences,2013,Female,inbreeding1,0.109375
Social Sciences,2013,Female,inbreeding2,0.177734375
Social Sciences,2013,Female,inbreeding3,0.228515625
Social Sciences,2013,Female,inbreeding4,0.296875
Social Sciences,2014,Male,inbreeding1,0.066924067
Social Sciences,2014,Male,inbreeding2,0.141570142
Social Sciences,2014,Male,inbreeding3,0.177606178
Social Sciences,2014,Male,inbreeding4,0.252252252
Social Sciences,2014,Female,inbreeding1,0.102106969
Social Sciences,2014,Female,inbreeding2,0.191247974
Social Sciences,2014,Female,inbreeding3,0.22528363
Social Sciences,2014,Female,inbreeding4,0.314424635
Social Sciences,2015,Male,inbreeding1,0.082954545
Social Sciences,2015,Male,inbreeding2,0.148863636
Social Sciences,2015,Male,inbreeding3,0.213636364
Social Sciences,2015,Male,inbreeding4,0.279545455
Social Sciences,2015,Female,inbreeding1,0.092651757
Social Sciences,2015,Female,inbreeding2,0.170926518
Social Sciences,2015,Female,inbreeding3,0.209265176
Social Sciences,2015,Female,inbreeding4,0.287539936
Social Sciences,2016,Male,inbreeding1,0.071095571
Social Sciences,2016,Male,inbreeding2,0.146853147
Social Sciences,2016,Male,inbreeding3,0.201631702
Social Sciences,2016,Male,inbreeding4,0.277389277
Social Sciences,2016,Female,inbreeding1,0.096671949
Social Sciences,2016,Female,inbreeding2,0.166402536
Social Sciences,2016,Female,inbreeding3,0.231378764
Social Sciences,2016,Female,inbreeding4,0.30110935
Social Sciences,2017,Male,inbreeding1,0.085747393
Social Sciences,2017,Male,inbreeding2,0.149478563
Social Sciences,2017,Male,inbreeding3,0.22363847
Social Sciences,2017,Male,inbreeding4,0.287369641
Social Sciences,2017,Female,inbreeding1,0.106317411
Social Sciences,2017,Female,inbreeding2,0.163328197
Social Sciences,2017,Female,inbreeding3,0.226502311
Social Sciences,2017,Female,inbreeding4,0.283513097
Social Sciences,2018,Male,inbreeding1,0.089048106
Social Sciences,2018,Male,inbreeding2,0.157625384
Social Sciences,2018,Male,inbreeding3,0.203684749
Social Sciences,2018,Male,inbreeding4,0.272262027
Social Sciences,2018,Female,inbreeding1,0.092436975
Social Sciences,2018,Female,inbreeding2,0.155462185
Social Sciences,2018,Female,inbreeding3,0.25210084
Social Sciences,2018,Female,inbreeding4,0.31512605
Social Sciences,2019,Male,inbreeding1,0.074235808
Social Sciences,2019,Male,inbreeding2,0.124454148
Social Sciences,2019,Male,inbreeding3,0.200873362
Social Sciences,2019,Male,inbreeding4,0.251091703
Social Sciences,2019,Female,inbreeding1,0.073637703
Social Sciences,2019,Female,inbreeding2,0.138438881
Social Sciences,2019,Female,inbreeding3,0.22533137
Social Sciences,2019,Female,inbreeding4,0.290132548
Social Sciences,2020,Male,inbreeding1,0.079872204
Social Sciences,2020,Male,inbreeding2,0.130990415
Social Sciences,2020,Male,inbreeding3,0.228434505
Social Sciences,2020,Male,inbreeding4,0.279552716
Social Sciences,2020,Female,inbreeding1,0.072761194
Social Sciences,2020,Female,inbreeding2,0.138059701
Social Sciences,2020,Female,inbreeding3,0.253731343
Social Sciences,2020,Female,inbreeding4,0.319029851
Social Sciences,2021,Male,inbreeding1,0.079796265
Social Sciences,2021,Male,inbreeding2,0.132427844
Social Sciences,2021,Male,inbreeding3,0.227504244
Social Sciences,2021,Male,inbreeding4,0.280135823
Social Sciences,2021,Female,inbreeding1,0.045553145
Social Sciences,2021,Female,inbreeding2,0.086767896
Social Sciences,2021,Female,inbreeding3,0.206073753
Social Sciences,2021,Female,inbreeding4,0.247288503
Social Sciences,2022,Male,inbreeding1,0.061776062
Social Sciences,2022,Male,inbreeding2,0.11969112
Social Sciences,2022,Male,inbreeding3,0.208494208
Social Sciences,2022,Male,inbreeding4,0.266409266
Social Sciences,2022,Female,inbreeding1,0.091743119
Social Sciences,2022,Female,inbreeding2,0.119266055
Social Sciences,2022,Female,inbreeding3,0.201834862
Social Sciences,2022,Female,inbreeding4,0.229357798
