country_w,year,gender,variable,value
ES,1976,Male,mean_inbreeding2,0.357142857
ES,1976,Male,mean_inbreeding3,0.5
ES,1976,Male,mean_inbreeding4,0.571428571
ES,1976,Male,mean_inbreeding5,0.428571429
ES,1976,Female,mean_inbreeding1,0.25
ES,1976,Female,mean_inbreeding2,0.25
ES,1976,Female,mean_inbreeding3,0.5
ES,1976,Female,mean_inbreeding4,0.5
ES,1976,Female,mean_inbreeding5,0.5
ES,1977,Male,mean_inbreeding1,0.6
ES,1977,Male,mean_inbreeding2,0.6
ES,1977,Male,mean_inbreeding3,0.7
ES,1977,Male,mean_inbreeding4,0.7
ES,1977,Male,mean_inbreeding5,0.3
ES,1977,Female,mean_inbreeding1,0.2
ES,1977,Female,mean_inbreeding2,0.4
ES,1977,Female,mean_inbreeding3,0.4
ES,1977,Female,mean_inbreeding4,0.6
ES,1977,Female,mean_inbreeding5,0.4
ES,1978,Male,mean_inbreeding1,0.357142857
ES,1978,Male,mean_inbreeding2,0.357142857
ES,1978,Male,mean_inbreeding3,0.571428571
ES,1978,Male,mean_inbreeding4,0.571428571
ES,1978,Male,mean_inbreeding5,0.428571429
ES,1978,Female,mean_inbreeding1,0.4
ES,1978,Female,mean_inbreeding2,0.4
ES,1978,Female,mean_inbreeding3,0.7
ES,1978,Female,mean_inbreeding4,0.7
ES,1978,Female,mean_inbreeding5,0.3
ES,1979,Male,mean_inbreeding1,0.294117647
ES,1979,Male,mean_inbreeding2,0.352941176
ES,1979,Male,mean_inbreeding3,0.352941176
ES,1979,Male,mean_inbreeding4,0.411764706
ES,1979,Male,mean_inbreeding5,0.588235294
ES,1979,Female,mean_inbreeding1,0.363636364
ES,1979,Female,mean_inbreeding2,0.454545455
ES,1979,Female,mean_inbreeding3,0.363636364
ES,1979,Female,mean_inbreeding4,0.454545455
ES,1979,Female,mean_inbreeding5,0.545454545
ES,1980,Male,mean_inbreeding1,0
ES,1980,Male,mean_inbreeding2,0
ES,1980,Male,mean_inbreeding3,0.333333333
ES,1980,Male,mean_inbreeding4,0.333333333
ES,1980,Male,mean_inbreeding5,0.666666667
ES,1980,Female,mean_inbreeding1,0.421052632
ES,1980,Female,mean_inbreeding2,0.421052632
ES,1980,Female,mean_inbreeding3,0.526315789
ES,1980,Female,mean_inbreeding4,0.526315789
ES,1980,Female,mean_inbreeding5,0.473684211
ES,1981,Male,mean_inbreeding1,0.5
ES,1981,Male,mean_inbreeding2,0.5625
ES,1981,Male,mean_inbreeding3,0.625
ES,1981,Male,mean_inbreeding4,0.6875
ES,1981,Male,mean_inbreeding5,0.3125
ES,1981,Female,mean_inbreeding1,0.411764706
ES,1981,Female,mean_inbreeding2,0.470588235
ES,1981,Female,mean_inbreeding3,0.588235294
ES,1981,Female,mean_inbreeding4,0.647058824
ES,1981,Female,mean_inbreeding5,0.352941176
ES,1982,Male,mean_inbreeding1,0.083333333
ES,1982,Male,mean_inbreeding2,0.416666667
ES,1982,Male,mean_inbreeding3,0.166666667
ES,1982,Male,mean_inbreeding4,0.5
ES,1982,Male,mean_inbreeding5,0.5
ES,1982,Female,mean_inbreeding1,0.176470588
ES,1982,Female,mean_inbreeding2,0.235294118
ES,1982,Female,mean_inbreeding3,0.470588235
ES,1982,Female,mean_inbreeding4,0.529411765
ES,1982,Female,mean_inbreeding5,0.470588235
ES,1983,Male,mean_inbreeding1,0.444444444
ES,1983,Male,mean_inbreeding2,0.444444444
ES,1983,Male,mean_inbreeding3,0.5
ES,1983,Male,mean_inbreeding4,0.5
ES,1983,Male,mean_inbreeding5,0.5
ES,1983,Female,mean_inbreeding1,0.333333333
ES,1983,Female,mean_inbreeding2,0.444444444
ES,1983,Female,mean_inbreeding3,0.444444444
ES,1983,Female,mean_inbreeding4,0.555555556
ES,1983,Female,mean_inbreeding5,0.444444444
ES,1984,Male,mean_inbreeding1,0.375
ES,1984,Male,mean_inbreeding2,0.375
ES,1984,Male,mean_inbreeding3,0.5625
ES,1984,Male,mean_inbreeding4,0.5625
ES,1984,Male,mean_inbreeding5,0.4375
ES,1984,Female,mean_inbreeding1,0.380952381
ES,1984,Female,mean_inbreeding2,0.476190476
ES,1984,Female,mean_inbreeding3,0.523809524
ES,1984,Female,mean_inbreeding4,0.619047619
ES,1984,Female,mean_inbreeding5,0.380952381
ES,1985,Male,mean_inbreeding1,0.35
ES,1985,Male,mean_inbreeding2,0.4
ES,1985,Male,mean_inbreeding3,0.55
ES,1985,Male,mean_inbreeding4,0.6
ES,1985,Male,mean_inbreeding5,0.4
ES,1985,Female,mean_inbreeding1,0.3
ES,1985,Female,mean_inbreeding2,0.366666667
ES,1985,Female,mean_inbreeding3,0.6
ES,1985,Female,mean_inbreeding4,0.666666667
ES,1985,Female,mean_inbreeding5,0.333333333
ES,1986,Male,mean_inbreeding1,0.3
ES,1986,Male,mean_inbreeding2,0.4
ES,1986,Male,mean_inbreeding3,0.366666667
ES,1986,Male,mean_inbreeding4,0.466666667
ES,1986,Male,mean_inbreeding5,0.533333333
ES,1986,Female,mean_inbreeding1,0.275
ES,1986,Female,mean_inbreeding2,0.325
ES,1986,Female,mean_inbreeding3,0.525
ES,1986,Female,mean_inbreeding4,0.575
ES,1986,Female,mean_inbreeding5,0.425
ES,1987,Male,mean_inbreeding1,0.192307692
ES,1987,Male,mean_inbreeding2,0.269230769
ES,1987,Male,mean_inbreeding3,0.423076923
ES,1987,Male,mean_inbreeding4,0.5
ES,1987,Male,mean_inbreeding5,0.5
ES,1987,Female,mean_inbreeding1,0.441860465
ES,1987,Female,mean_inbreeding2,0.488372093
ES,1987,Female,mean_inbreeding3,0.581395349
ES,1987,Female,mean_inbreeding4,0.627906977
ES,1987,Female,mean_inbreeding5,0.372093023
ES,1988,Male,mean_inbreeding1,0.217391304
ES,1988,Male,mean_inbreeding2,0.260869565
ES,1988,Male,mean_inbreeding3,0.391304348
ES,1988,Male,mean_inbreeding4,0.434782609
ES,1988,Male,mean_inbreeding5,0.565217391
ES,1988,Female,mean_inbreeding1,0.292682927
ES,1988,Female,mean_inbreeding2,0.365853659
ES,1988,Female,mean_inbreeding3,0.585365854
ES,1988,Female,mean_inbreeding4,0.658536585
ES,1988,Female,mean_inbreeding5,0.341463415
ES,1989,Male,mean_inbreeding1,0.19047619
ES,1989,Male,mean_inbreeding2,0.214285714
ES,1989,Male,mean_inbreeding3,0.476190476
ES,1989,Male,mean_inbreeding4,0.5
ES,1989,Male,mean_inbreeding5,0.5
ES,1989,Female,mean_inbreeding1,0.345454545
ES,1989,Female,mean_inbreeding2,0.436363636
ES,1989,Female,mean_inbreeding3,0.472727273
ES,1989,Female,mean_inbreeding4,0.563636364
ES,1989,Female,mean_inbreeding5,0.436363636
ES,1990,Male,mean_inbreeding1,0.283333333
ES,1990,Male,mean_inbreeding2,0.316666667
ES,1990,Male,mean_inbreeding3,0.533333333
ES,1990,Male,mean_inbreeding4,0.566666667
ES,1990,Male,mean_inbreeding5,0.433333333
ES,1990,Female,mean_inbreeding1,0.2
ES,1990,Female,mean_inbreeding2,0.276923077
ES,1990,Female,mean_inbreeding3,0.338461538
ES,1990,Female,mean_inbreeding4,0.415384615
ES,1990,Female,mean_inbreeding5,0.584615385
ES,1991,Male,mean_inbreeding1,0.246153846
ES,1991,Male,mean_inbreeding2,0.276923077
ES,1991,Male,mean_inbreeding3,0.492307692
ES,1991,Male,mean_inbreeding4,0.523076923
ES,1991,Male,mean_inbreeding5,0.476923077
ES,1991,Female,mean_inbreeding1,0.281690141
ES,1991,Female,mean_inbreeding2,0.323943662
ES,1991,Female,mean_inbreeding3,0.478873239
ES,1991,Female,mean_inbreeding4,0.521126761
ES,1991,Female,mean_inbreeding5,0.478873239
ES,1992,Male,mean_inbreeding1,0.215384615
ES,1992,Male,mean_inbreeding2,0.292307692
ES,1992,Male,mean_inbreeding3,0.353846154
ES,1992,Male,mean_inbreeding4,0.430769231
ES,1992,Male,mean_inbreeding5,0.569230769
ES,1992,Female,mean_inbreeding1,0.205882353
ES,1992,Female,mean_inbreeding2,0.308823529
ES,1992,Female,mean_inbreeding3,0.308823529
ES,1992,Female,mean_inbreeding4,0.411764706
ES,1992,Female,mean_inbreeding5,0.588235294
ES,1993,Male,mean_inbreeding1,0.186440678
ES,1993,Male,mean_inbreeding2,0.254237288
ES,1993,Male,mean_inbreeding3,0.440677966
ES,1993,Male,mean_inbreeding4,0.508474576
ES,1993,Male,mean_inbreeding5,0.491525424
ES,1993,Female,mean_inbreeding1,0.32183908
ES,1993,Female,mean_inbreeding2,0.390804598
ES,1993,Female,mean_inbreeding3,0.482758621
ES,1993,Female,mean_inbreeding4,0.551724138
ES,1993,Female,mean_inbreeding5,0.448275862
ES,1994,Male,mean_inbreeding1,0.339285714
ES,1994,Male,mean_inbreeding2,0.428571429
ES,1994,Male,mean_inbreeding3,0.464285714
ES,1994,Male,mean_inbreeding4,0.553571429
ES,1994,Male,mean_inbreeding5,0.446428571
ES,1994,Female,mean_inbreeding1,0.338028169
ES,1994,Female,mean_inbreeding2,0.366197183
ES,1994,Female,mean_inbreeding3,0.577464789
ES,1994,Female,mean_inbreeding4,0.605633803
ES,1994,Female,mean_inbreeding5,0.394366197
ES,1995,Male,mean_inbreeding1,0.232876712
ES,1995,Male,mean_inbreeding2,0.273972603
ES,1995,Male,mean_inbreeding3,0.438356164
ES,1995,Male,mean_inbreeding4,0.479452055
ES,1995,Male,mean_inbreeding5,0.520547945
ES,1995,Female,mean_inbreeding1,0.373493976
ES,1995,Female,mean_inbreeding2,0.409638554
ES,1995,Female,mean_inbreeding3,0.578313253
ES,1995,Female,mean_inbreeding4,0.614457831
ES,1995,Female,mean_inbreeding5,0.385542169
ES,1996,Male,mean_inbreeding1,0.23880597
ES,1996,Male,mean_inbreeding2,0.268656716
ES,1996,Male,mean_inbreeding3,0.552238806
ES,1996,Male,mean_inbreeding4,0.582089552
ES,1996,Male,mean_inbreeding5,0.417910448
ES,1996,Female,mean_inbreeding1,0.287356322
ES,1996,Female,mean_inbreeding2,0.333333333
ES,1996,Female,mean_inbreeding3,0.517241379
ES,1996,Female,mean_inbreeding4,0.563218391
ES,1996,Female,mean_inbreeding5,0.436781609
ES,1997,Male,mean_inbreeding1,0.325
ES,1997,Male,mean_inbreeding2,0.3625
ES,1997,Male,mean_inbreeding3,0.5
ES,1997,Male,mean_inbreeding4,0.5375
ES,1997,Male,mean_inbreeding5,0.4625
ES,1997,Female,mean_inbreeding1,0.320754717
ES,1997,Female,mean_inbreeding2,0.386792453
ES,1997,Female,mean_inbreeding3,0.433962264
ES,1997,Female,mean_inbreeding4,0.5
ES,1997,Female,mean_inbreeding5,0.5
ES,1998,Male,mean_inbreeding1,0.303370787
ES,1998,Male,mean_inbreeding2,0.325842697
ES,1998,Male,mean_inbreeding3,0.449438202
ES,1998,Male,mean_inbreeding4,0.471910112
ES,1998,Male,mean_inbreeding5,0.528089888
ES,1998,Female,mean_inbreeding1,0.315315315
ES,1998,Female,mean_inbreeding2,0.36036036
ES,1998,Female,mean_inbreeding3,0.513513514
ES,1998,Female,mean_inbreeding4,0.558558559
ES,1998,Female,mean_inbreeding5,0.441441441
ES,1999,Male,mean_inbreeding1,0.239130435
ES,1999,Male,mean_inbreeding2,0.282608696
ES,1999,Male,mean_inbreeding3,0.391304348
ES,1999,Male,mean_inbreeding4,0.434782609
ES,1999,Male,mean_inbreeding5,0.565217391
ES,1999,Female,mean_inbreeding1,0.281553398
ES,1999,Female,mean_inbreeding2,0.310679612
ES,1999,Female,mean_inbreeding3,0.446601942
ES,1999,Female,mean_inbreeding4,0.475728155
ES,1999,Female,mean_inbreeding5,0.524271845
ES,2000,Male,mean_inbreeding1,0.333333333
ES,2000,Male,mean_inbreeding2,0.379310345
ES,2000,Male,mean_inbreeding3,0.448275862
ES,2000,Male,mean_inbreeding4,0.494252874
ES,2000,Male,mean_inbreeding5,0.505747126
ES,2000,Female,mean_inbreeding1,0.221374046
ES,2000,Female,mean_inbreeding2,0.236641221
ES,2000,Female,mean_inbreeding3,0.427480916
ES,2000,Female,mean_inbreeding4,0.442748092
ES,2000,Female,mean_inbreeding5,0.557251908
ES,2001,Male,mean_inbreeding1,0.198019802
ES,2001,Male,mean_inbreeding2,0.257425743
ES,2001,Male,mean_inbreeding3,0.455445545
ES,2001,Male,mean_inbreeding4,0.514851485
ES,2001,Male,mean_inbreeding5,0.485148515
ES,2001,Female,mean_inbreeding1,0.262411348
ES,2001,Female,mean_inbreeding2,0.304964539
ES,2001,Female,mean_inbreeding3,0.446808511
ES,2001,Female,mean_inbreeding4,0.489361702
ES,2001,Female,mean_inbreeding5,0.510638298
ES,2002,Male,mean_inbreeding1,0.279661017
ES,2002,Male,mean_inbreeding2,0.313559322
ES,2002,Male,mean_inbreeding3,0.406779661
ES,2002,Male,mean_inbreeding4,0.440677966
ES,2002,Male,mean_inbreeding5,0.559322034
ES,2002,Female,mean_inbreeding1,0.271523179
ES,2002,Female,mean_inbreeding2,0.344370861
ES,2002,Female,mean_inbreeding3,0.476821192
ES,2002,Female,mean_inbreeding4,0.549668874
ES,2002,Female,mean_inbreeding5,0.450331126
ES,2003,Male,mean_inbreeding1,0.23015873
ES,2003,Male,mean_inbreeding2,0.285714286
ES,2003,Male,mean_inbreeding3,0.404761905
ES,2003,Male,mean_inbreeding4,0.46031746
ES,2003,Male,mean_inbreeding5,0.53968254
ES,2003,Female,mean_inbreeding1,0.25625
ES,2003,Female,mean_inbreeding2,0.31875
ES,2003,Female,mean_inbreeding3,0.4
ES,2003,Female,mean_inbreeding4,0.4625
ES,2003,Female,mean_inbreeding5,0.5375
ES,2004,Male,mean_inbreeding1,0.226086957
ES,2004,Male,mean_inbreeding2,0.243478261
ES,2004,Male,mean_inbreeding3,0.408695652
ES,2004,Male,mean_inbreeding4,0.426086957
ES,2004,Male,mean_inbreeding5,0.573913043
ES,2004,Female,mean_inbreeding1,0.222929936
ES,2004,Female,mean_inbreeding2,0.299363057
ES,2004,Female,mean_inbreeding3,0.363057325
ES,2004,Female,mean_inbreeding4,0.439490446
ES,2004,Female,mean_inbreeding5,0.560509554
ES,2005,Male,mean_inbreeding1,0.271428571
ES,2005,Male,mean_inbreeding2,0.321428571
ES,2005,Male,mean_inbreeding3,0.45
ES,2005,Male,mean_inbreeding4,0.5
ES,2005,Male,mean_inbreeding5,0.5
ES,2005,Female,mean_inbreeding1,0.173184358
ES,2005,Female,mean_inbreeding2,0.268156425
ES,2005,Female,mean_inbreeding3,0.346368715
ES,2005,Female,mean_inbreeding4,0.441340782
ES,2005,Female,mean_inbreeding5,0.558659218
ES,2006,Male,mean_inbreeding1,0.27972028
ES,2006,Male,mean_inbreeding2,0.335664336
ES,2006,Male,mean_inbreeding3,0.398601399
ES,2006,Male,mean_inbreeding4,0.454545455
ES,2006,Male,mean_inbreeding5,0.545454545
ES,2006,Female,mean_inbreeding1,0.281914894
ES,2006,Female,mean_inbreeding2,0.345744681
ES,2006,Female,mean_inbreeding3,0.388297872
ES,2006,Female,mean_inbreeding4,0.45212766
ES,2006,Female,mean_inbreeding5,0.54787234
ES,2007,Male,mean_inbreeding1,0.253012048
ES,2007,Male,mean_inbreeding2,0.319277108
ES,2007,Male,mean_inbreeding3,0.36746988
ES,2007,Male,mean_inbreeding4,0.43373494
ES,2007,Male,mean_inbreeding5,0.56626506
ES,2007,Female,mean_inbreeding1,0.213709677
ES,2007,Female,mean_inbreeding2,0.266129032
ES,2007,Female,mean_inbreeding3,0.366935484
ES,2007,Female,mean_inbreeding4,0.419354839
ES,2007,Female,mean_inbreeding5,0.580645161
ES,2008,Male,mean_inbreeding1,0.165048544
ES,2008,Male,mean_inbreeding2,0.213592233
ES,2008,Male,mean_inbreeding3,0.32038835
ES,2008,Male,mean_inbreeding4,0.368932039
ES,2008,Male,mean_inbreeding5,0.631067961
ES,2008,Female,mean_inbreeding1,0.267857143
ES,2008,Female,mean_inbreeding2,0.339285714
ES,2008,Female,mean_inbreeding3,0.353571429
ES,2008,Female,mean_inbreeding4,0.425
ES,2008,Female,mean_inbreeding5,0.575
ES,2009,Male,mean_inbreeding1,0.238738739
ES,2009,Male,mean_inbreeding2,0.283783784
ES,2009,Male,mean_inbreeding3,0.36036036
ES,2009,Male,mean_inbreeding4,0.405405405
ES,2009,Male,mean_inbreeding5,0.594594595
ES,2009,Female,mean_inbreeding1,0.264604811
ES,2009,Female,mean_inbreeding2,0.298969072
ES,2009,Female,mean_inbreeding3,0.39862543
ES,2009,Female,mean_inbreeding4,0.432989691
ES,2009,Female,mean_inbreeding5,0.567010309
ES,2010,Male,mean_inbreeding1,0.151111111
ES,2010,Male,mean_inbreeding2,0.204444444
ES,2010,Male,mean_inbreeding3,0.328888889
ES,2010,Male,mean_inbreeding4,0.382222222
ES,2010,Male,mean_inbreeding5,0.617777778
ES,2010,Female,mean_inbreeding1,0.282051282
ES,2010,Female,mean_inbreeding2,0.330128205
ES,2010,Female,mean_inbreeding3,0.442307692
ES,2010,Female,mean_inbreeding4,0.490384615
ES,2010,Female,mean_inbreeding5,0.509615385
ES,2011,Male,mean_inbreeding1,0.220183486
ES,2011,Male,mean_inbreeding2,0.266055046
ES,2011,Male,mean_inbreeding3,0.380733945
ES,2011,Male,mean_inbreeding4,0.426605505
ES,2011,Male,mean_inbreeding5,0.573394495
ES,2011,Female,mean_inbreeding1,0.225490196
ES,2011,Female,mean_inbreeding2,0.264705882
ES,2011,Female,mean_inbreeding3,0.343137255
ES,2011,Female,mean_inbreeding4,0.382352941
ES,2011,Female,mean_inbreeding5,0.617647059
ES,2012,Male,mean_inbreeding1,0.207729469
ES,2012,Male,mean_inbreeding2,0.265700483
ES,2012,Male,mean_inbreeding3,0.357487923
ES,2012,Male,mean_inbreeding4,0.415458937
ES,2012,Male,mean_inbreeding5,0.584541063
ES,2012,Female,mean_inbreeding1,0.239130435
ES,2012,Female,mean_inbreeding2,0.286231884
ES,2012,Female,mean_inbreeding3,0.398550725
ES,2012,Female,mean_inbreeding4,0.445652174
ES,2012,Female,mean_inbreeding5,0.554347826
ES,2013,Male,mean_inbreeding1,0.191780822
ES,2013,Male,mean_inbreeding2,0.255707763
ES,2013,Male,mean_inbreeding3,0.351598174
ES,2013,Male,mean_inbreeding4,0.415525114
ES,2013,Male,mean_inbreeding5,0.584474886
ES,2013,Female,mean_inbreeding1,0.240282686
ES,2013,Female,mean_inbreeding2,0.282685512
ES,2013,Female,mean_inbreeding3,0.413427562
ES,2013,Female,mean_inbreeding4,0.455830389
ES,2013,Female,mean_inbreeding5,0.544169611
ES,2014,Male,mean_inbreeding1,0.20083682
ES,2014,Male,mean_inbreeding2,0.221757322
ES,2014,Male,mean_inbreeding3,0.376569038
ES,2014,Male,mean_inbreeding4,0.39748954
ES,2014,Male,mean_inbreeding5,0.60251046
ES,2014,Female,mean_inbreeding1,0.238095238
ES,2014,Female,mean_inbreeding2,0.291316527
ES,2014,Female,mean_inbreeding3,0.434173669
ES,2014,Female,mean_inbreeding4,0.487394958
ES,2014,Female,mean_inbreeding5,0.512605042
ES,2015,Male,mean_inbreeding1,0.265306122
ES,2015,Male,mean_inbreeding2,0.31292517
ES,2015,Male,mean_inbreeding3,0.414965986
ES,2015,Male,mean_inbreeding4,0.462585034
ES,2015,Male,mean_inbreeding5,0.537414966
ES,2015,Female,mean_inbreeding1,0.286384977
ES,2015,Female,mean_inbreeding2,0.32629108
ES,2015,Female,mean_inbreeding3,0.438967136
ES,2015,Female,mean_inbreeding4,0.478873239
ES,2015,Female,mean_inbreeding5,0.521126761
ES,2016,Male,mean_inbreeding1,0.23364486
ES,2016,Male,mean_inbreeding2,0.271028037
ES,2016,Male,mean_inbreeding3,0.429906542
ES,2016,Male,mean_inbreeding4,0.46728972
ES,2016,Male,mean_inbreeding5,0.53271028
ES,2016,Female,mean_inbreeding1,0.228070175
ES,2016,Female,mean_inbreeding2,0.273182957
ES,2016,Female,mean_inbreeding3,0.421052632
ES,2016,Female,mean_inbreeding4,0.466165414
ES,2016,Female,mean_inbreeding5,0.533834586
ES,2017,Male,mean_inbreeding1,0.258258258
ES,2017,Male,mean_inbreeding2,0.333333333
ES,2017,Male,mean_inbreeding3,0.411411411
ES,2017,Male,mean_inbreeding4,0.486486486
ES,2017,Male,mean_inbreeding5,0.513513514
ES,2017,Female,mean_inbreeding1,0.254385965
ES,2017,Female,mean_inbreeding2,0.307017544
ES,2017,Female,mean_inbreeding3,0.394736842
ES,2017,Female,mean_inbreeding4,0.447368421
ES,2017,Female,mean_inbreeding5,0.552631579
ES,2018,Male,mean_inbreeding1,0.268292683
ES,2018,Male,mean_inbreeding2,0.31097561
ES,2018,Male,mean_inbreeding3,0.368902439
ES,2018,Male,mean_inbreeding4,0.411585366
ES,2018,Male,mean_inbreeding5,0.588414634
ES,2018,Female,mean_inbreeding1,0.289823009
ES,2018,Female,mean_inbreeding2,0.327433628
ES,2018,Female,mean_inbreeding3,0.462389381
ES,2018,Female,mean_inbreeding4,0.5
ES,2018,Female,mean_inbreeding5,0.5
ES,2019,Male,mean_inbreeding1,0.210355987
ES,2019,Male,mean_inbreeding2,0.25566343
ES,2019,Male,mean_inbreeding3,0.404530744
ES,2019,Male,mean_inbreeding4,0.449838188
ES,2019,Male,mean_inbreeding5,0.550161812
ES,2019,Female,mean_inbreeding1,0.232057416
ES,2019,Female,mean_inbreeding2,0.279904306
ES,2019,Female,mean_inbreeding3,0.409090909
ES,2019,Female,mean_inbreeding4,0.456937799
ES,2019,Female,mean_inbreeding5,0.543062201
ES,2020,Male,mean_inbreeding1,0.254826255
ES,2020,Male,mean_inbreeding2,0.301158301
ES,2020,Male,mean_inbreeding3,0.393822394
ES,2020,Male,mean_inbreeding4,0.44015444
ES,2020,Male,mean_inbreeding5,0.55984556
ES,2020,Female,mean_inbreeding1,0.245762712
ES,2020,Female,mean_inbreeding2,0.296610169
ES,2020,Female,mean_inbreeding3,0.403954802
ES,2020,Female,mean_inbreeding4,0.45480226
ES,2020,Female,mean_inbreeding5,0.54519774
ES,2021,Male,mean_inbreeding1,0.275700935
ES,2021,Male,mean_inbreeding2,0.317757009
ES,2021,Male,mean_inbreeding3,0.425233645
ES,2021,Male,mean_inbreeding4,0.46728972
ES,2021,Male,mean_inbreeding5,0.53271028
ES,2021,Female,mean_inbreeding1,0.19924812
ES,2021,Female,mean_inbreeding2,0.244360902
ES,2021,Female,mean_inbreeding3,0.379699248
ES,2021,Female,mean_inbreeding4,0.42481203
ES,2021,Female,mean_inbreeding5,0.57518797
ES,2022,Male,mean_inbreeding1,0.274725275
ES,2022,Male,mean_inbreeding2,0.274725275
ES,2022,Male,mean_inbreeding3,0.43956044
ES,2022,Male,mean_inbreeding4,0.43956044
ES,2022,Male,mean_inbreeding5,0.56043956
ES,2022,Female,mean_inbreeding1,0.208633094
ES,2022,Female,mean_inbreeding2,0.237410072
ES,2022,Female,mean_inbreeding3,0.388489209
ES,2022,Female,mean_inbreeding4,0.417266187
ES,2022,Female,mean_inbreeding5,0.582733813
FR,1975,Male,mean_inbreeding1,0.5
FR,1975,Male,mean_inbreeding2,0.5
FR,1975,Male,mean_inbreeding3,0.5
FR,1975,Male,mean_inbreeding4,0.5
FR,1975,Male,mean_inbreeding5,0.5
FR,1975,Female,mean_inbreeding1,0
FR,1975,Female,mean_inbreeding2,0
FR,1975,Female,mean_inbreeding3,0
FR,1975,Female,mean_inbreeding4,0
FR,1975,Female,mean_inbreeding5,1
FR,1976,Male,mean_inbreeding1,0
FR,1976,Male,mean_inbreeding2,0.333333333
FR,1976,Male,mean_inbreeding3,0
FR,1976,Male,mean_inbreeding4,0.333333333
FR,1976,Male,mean_inbreeding5,0.666666667
FR,1976,Female,mean_inbreeding1,0.333333333
FR,1976,Female,mean_inbreeding2,0.333333333
FR,1976,Female,mean_inbreeding3,0.333333333
FR,1976,Female,mean_inbreeding4,0.333333333
FR,1976,Female,mean_inbreeding5,0.666666667
FR,1977,Male,mean_inbreeding1,0
FR,1977,Male,mean_inbreeding2,0
FR,1977,Male,mean_inbreeding3,0
FR,1977,Male,mean_inbreeding4,0
FR,1977,Male,mean_inbreeding5,1
