year,gender,inbreeding1,inbreeding2,inbreeding3,inbreeding4,inbreeding5,country_w,w_ranking,w_subject2,ranking_category,branking,dranking,continent_b,continent_d,continent_w,first_work_pre_avg_publications,first_work_pre_avg_jif,work_bachelor_year,country_b,country_d,bsubject2,dsubject2,work_to_2022,start_year_facawork_oid_sum_afterwork,start_year_facawork_oid_jifsum_afterwork,first_work_pre_avg_publications_afterwork,first_work_pre_avg_jif_afterwork,gender_inbreeding1,gender_inbreeding2,gender_inbreeding3,gender_inbreeding4
1993,0,0,0,0,0,1,TR,NA,8,>2000,NA,917,Asia,North America,Asia,0,0,6,TR,US,4,8,29,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2014,0,0,0,0,0,1,IN,NA,4,>2000,NA,770,Asia,Asia,Asia,0,0,20,IN,IN,6,11,8,7,5.8,0.875,0.725,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
1978,1,0,0,0,0,1,ES,385,4,0-500,86,86,Europe,Europe,Europe,0,0,7,ES,ES,4,4,44,71,173.4,1.613636364,3.940909091,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2011,0,0,0,0,0,1,US,32,7,0-500,579,19,North America,North America,North America,0,0,12,US,US,4,7,11,5,0,0.454545455,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2020,0,0,0,0,0,1,US,299,1,0-500,129,116,Asia,North America,North America,0.153846154,0,13,KR,US,1,1,2,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2004,1,0,0,0,0,1,PT,NA,7,>2000,202,202,Europe,Europe,Europe,0,0,5,PT,PT,4,4,18,103,461.4,5.722222222,25.63333333,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2015,0,0,0,0,0,1,KR,1520,3,1500-2000,123,123,Oceania,Oceania,Asia,0.333333333,1.025,12,NZ,NZ,5,4,7,5,17,0.714285714,2.428571429,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
1997,0,0,0,0,0,1,AU,27,7,0-500,27,27,Oceania,Oceania,Oceania,2.5,0,28,AU,AU,6,6,25,262,311.77,10.48,12.4708,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2016,1,0,1,0,1,0,US,1526,3,1500-2000,152,1526,North America,North America,North America,0.444444444,2.133333333,9,US,US,3,3,6,26,126.9,4.333333333,21.15,Female Non-Inbred,Female Inbred,Female Non-Inbred,Female Inbred
2006,1,0,0,1,1,0,BR,NA,6,>2000,NA,525,Latin America,Europe,Latin America,NA,NA,0,BR,PT,6,6,16,9,0,0.5625,0,Female Non-Inbred,Female Non-Inbred,Female Inbred,Female Inbred
2015,0,0,0,1,1,0,IN,NA,8,>2000,2001,NA,Asia,Asia,Asia,0,0,8,IN,IN,8,8,7,6,14.3,0.857142857,2.042857143,Male Non-Inbred,Male Non-Inbred,Male Inbred,Male Inbred
2010,0,0,0,0,0,1,GB,63,7,0-500,472,156,Asia,Europe,Europe,0.384615385,0.569230769,13,LB,GB,7,6,12,21,79.5,1.75,6.625,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2006,0,0,0,0,0,1,US,2001,3,>2000,NA,148,North America,North America,North America,NA,NA,.,US,US,6,3,16,31,71.5,1.9375,4.46875,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2015,0,0,0,0,0,1,TR,NA,4,>2000,1600,NA,Asia,Asia,Asia,0.333333333,0.866666667,3,TR,TR,6,6,7,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2020,0,0,1,0,1,0,US,170,7,0-500,170,14,North America,North America,North America,0,0,10,US,US,4,4,2,0,0,0,0,Male Non-Inbred,Male Inbred,Male Non-Inbred,Male Inbred
2005,0,0,0,0,0,1,GB,63,8,0-500,93,146,Europe,Europe,Europe,12.84210526,50.9,19,GB,GB,4,4,17,211,1622.8,12.41176471,95.45882353,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2017,0,0,0,0,0,1,US,286,7,0-500,1376,2001,Asia,Asia,North America,0,0,15,IN,IN,6,7,5,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2006,0,0,0,0,0,1,JP,333,7,0-500,1923,333,Asia,Asia,Asia,1.833333333,6.066666667,12,JP,JP,6,4,16,85,427.7,5.3125,26.73125,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2004,0,0,0,0,0,1,TR,2001,4,>2000,377,377,Asia,Asia,Asia,0.333333333,1.65,12,TR,TR,4,4,18,1109,5482.8,61.61111111,304.6,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2005,1,0,0,1,1,0,ID,160,9,0-500,970,160,Asia,Oceania,Asia,0,0,11,ID,AU,9,3,17,0,0,0,0,Female Non-Inbred,Female Non-Inbred,Female Inbred,Female Inbred
2014,1,0,0,0,0,1,GB,NA,1,>2000,70,236,North America,Europe,Europe,0,0,5,US,GB,3,3,8,0,0,0,0,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2000,1,0,0,0,0,1,LT,801,6,500-1000,801,2001,Europe,Europe,Europe,0,0,5,LT,LT,6,6,22,16,28.6,0.727272727,1.3,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2011,0,0,0,0,0,1,PK,1344,6,1000-1500,2001,57,Asia,Europe,Asia,0.181818182,0.509090909,11,PK,DE,6,6,11,53,897,4.818181818,81.54545455,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2015,0,0,0,1,1,0,IN,896,8,500-1000,1361,896,Asia,Asia,Asia,0.307692308,1.030769231,13,IN,IN,8,1,7,37,95.8,5.285714286,13.68571429,Male Non-Inbred,Male Non-Inbred,Male Inbred,Male Inbred
2012,1,1,1,1,1,0,IT,115,3,0-500,115,115,Europe,Europe,Europe,1.8125,0,16,IT,IT,6,6,10,26,0,2.6,0,Female Inbred,Female Inbred,Female Inbred,Female Inbred
2015,0,0,0,0,0,1,MY,593,4,500-1000,74,NA,Oceania,Europe,Asia,0.272727273,0.518181818,11,AU,DE,6,4,7,2,7.91,0.285714286,1.13,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2010,0,0,0,0,0,1,PT,NA,6,>2000,NA,558,Europe,Europe,Europe,1.166666667,3.083333333,12,PT,GB,4,4,12,79,201.7,6.583333333,16.80833333,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2005,0,0,0,0,0,1,LB,NA,7,>2000,48,2001,Europe,Europe,Asia,0.045454545,0,22,FR,FR,3,7,17,7,0,0.411764706,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
1999,1,0,0,0,0,1,PH,NA,5,>2000,2001,582,Asia,Asia,Asia,0,0,4,PH,PH,6,7,23,2,3.2,0.086956522,0.139130435,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2010,1,0,0,0,0,1,ES,844,4,500-1000,844,844,Europe,Europe,Europe,0,0,10,ES,ES,6,4,12,8,71.9,0.666666667,5.991666667,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
1998,1,0,0,0,0,1,ES,1256,7,1000-1500,466,2001,Europe,Europe,Europe,0,0,11,ES,ES,7,3,24,3,0,0.125,0,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2020,0,1,1,1,1,0,ZA,935,6,500-1000,935,935,Africa,Africa,Africa,0,0,9,ZA,ZA,3,6,2,0,0,0,0,Male Inbred,Male Inbred,Male Inbred,Male Inbred
2011,0,0,0,0,0,1,LK,NA,4,>2000,901,1155,Asia,Asia,Asia,0,0,8,LK,LK,6,6,11,19,49,1.727272727,4.454545455,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2015,1,0,0,0,0,1,US,9,4,0-500,NA,63,Europe,Europe,North America,1.090909091,3.645454545,11,BG,GB,7,4,7,19,232.4,2.714285714,33.2,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
1975,0,0,1,0,1,0,KW,1147,6,1000-1500,1147,920,Asia,North America,Asia,0,0,5,KW,US,6,6,47,3,0,0.063829787,0,Male Non-Inbred,Male Inbred,Male Non-Inbred,Male Inbred
2005,0,0,1,0,1,0,US,78,7,0-500,78,472,North America,North America,North America,0,0,17,US,US,6,6,17,0,0,0,0,Male Non-Inbred,Male Inbred,Male Non-Inbred,Male Inbred
2017,0,0,0,0,0,1,TR,NA,3,>2000,NA,NA,Asia,Asia,Asia,1.055555556,0,18,TR,TR,3,3,5,5,0,1,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2017,0,0,0,0,0,1,US,180,4,0-500,39,180,Asia,North America,North America,0.25,6.775,8,CN,US,4,4,5,6,87.1,1.2,17.42,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
1987,1,0,0,0,0,1,US,276,4,0-500,405,4,North America,North America,North America,0,0,9,US,US,4,4,35,0,0,0,0,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2014,1,0,0,0,0,1,US,165,7,0-500,2001,452,Asia,Asia,North America,0,0,10,IN,IN,4,4,8,8,21.2,1,2.65,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2018,0,0,0,0,0,1,US,7,3,0-500,495,7,Oceania,North America,North America,0.777777778,1.855555556,9,NZ,US,3,3,4,10,37.6,2.5,9.4,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2012,1,0,0,0,0,1,BR,120,7,0-500,NA,120,Latin America,Latin America,Latin America,0,0,11,BR,BR,6,7,10,91,574.9,9.1,57.49,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2021,0,0,0,0,0,1,CA,215,7,0-500,400,19,Latin America,North America,North America,1.333333333,12.49333333,15,CL,US,7,4,1,1,10.8,1,10.8,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2016,1,0,0,0,0,1,US,1,4,0-500,662,47,Latin America,Europe,North America,0.2,0.93,10,CO,DE,1,3,6,4,15.5,0.666666667,2.583333333,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2007,1,1,1,1,1,0,PT,1281,4,1000-1500,1281,1281,Europe,Europe,Europe,0,0,7,PT,PT,4,4,15,54,104.7,3.6,6.98,Female Inbred,Female Inbred,Female Inbred,Female Inbred
2019,1,0,0,0,0,1,MX,2001,4,>2000,NA,NA,Latin America,Latin America,Latin America,0.727272727,2.157272727,11,MX,MX,4,6,3,2,4.8,0.666666667,1.6,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2000,0,0,0,0,0,1,DE,NA,4,>2000,182,37,Europe,Oceania,Europe,0,0,8,GB,AU,4,6,22,59,392.3,2.681818182,17.83181818,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2021,0,0,0,0,0,1,US,46,3,0-500,717,551,Asia,Asia,North America,0,0,13,IN,IN,4,3,1,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2005,0,0,0,1,1,0,ID,NA,8,>2000,1405,95,Asia,Asia,Asia,0,0,19,ID,ID,8,8,17,1,3.4,0.058823529,0.2,Male Non-Inbred,Male Non-Inbred,Male Inbred,Male Inbred
2008,0,0,0,0,0,1,EG,1167,4,1000-1500,611,NA,Africa,Europe,Africa,0,0,9,EG,SI,4,7,14,39,70.1,2.785714286,5.007142857,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2018,0,0,0,1,1,0,AU,209,6,0-500,1369,209,Asia,Oceania,Oceania,0,0,14,CN,AU,6,6,4,9,24.5,2.25,6.125,Male Non-Inbred,Male Non-Inbred,Male Inbred,Male Inbred
2019,0,0,0,0,0,1,CA,324,7,0-500,432,324,Latin America,North America,North America,0.875,0.8625,16,BR,CA,11,7,3,10,24.8,3.333333333,8.266666667,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2001,0,0,0,0,0,1,US,576,9,500-1000,2001,1126,North America,North America,North America,0,0,16,US,US,1,8,21,25,1.3,1.19047619,0.061904762,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2000,0,0,0,0,0,1,CV,2001,1,>2000,2001,1225,Africa,Europe,Africa,0,0,7,SL,ES,1,4,22,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2010,1,0,0,0,0,1,US,286,6,0-500,2001,4,North America,North America,North America,0.235294118,0,17,US,US,6,6,12,18,8.5,1.5,0.708333333,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2004,1,0,0,0,0,1,GB,33,1,0-500,NA,NA,Europe,Europe,Europe,0.6,0,5,DE,DE,1,1,18,8,0.6,0.444444444,0.033333333,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2019,0,0,0,0,0,1,DZ,NA,8,>2000,2001,2001,Africa,Africa,Africa,0.363636364,0,11,DZ,DZ,8,8,3,2,0,0.666666667,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2012,0,0,0,0,0,1,TW,1113,7,1000-1500,1735,203,Asia,Asia,Asia,2.3125,14.30625,16,TW,TW,2,7,10,128,797.05,12.8,79.705,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2013,1,1,1,1,1,0,AU,324,7,0-500,324,324,Oceania,Oceania,Oceania,0.16,0.336,25,AU,AU,3,7,9,0,0,0,0,Female Inbred,Female Inbred,Female Inbred,Female Inbred
2017,1,0,0,0,0,1,ES,570,4,500-1000,86,86,Europe,Europe,Europe,0.769230769,1.769230769,13,ES,ES,6,4,5,6,13.2,1.2,2.64,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
1999,0,0,0,0,0,1,US,356,6,0-500,497,138,North America,North America,North America,0,0,20,CA,CA,6,6,23,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
1997,0,0,0,1,1,0,AU,203,8,0-500,23,203,Asia,Oceania,Oceania,0.142857143,0.585714286,14,CN,AU,8,8,25,404,1190.6,16.16,47.624,Male Non-Inbred,Male Non-Inbred,Male Inbred,Male Inbred
2003,1,0,0,0,0,1,PT,NA,7,>2000,247,1190,Europe,Europe,Europe,0,0,18,PT,ES,4,4,19,18,17.4,0.947368421,0.915789474,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2017,0,0,0,0,0,1,US,735,6,500-1000,294,294,Latin America,Latin America,North America,0.181818182,0.081818182,11,BR,BR,7,7,5,12,27.4,2.4,5.48,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2008,1,0,1,0,1,0,TZ,NA,6,>2000,NA,196,Africa,Asia,Africa,0,0,6,TZ,CN,6,6,14,0,0,0,0,Female Non-Inbred,Female Inbred,Female Non-Inbred,Female Inbred
2011,1,0,0,0,0,1,BR,1059,4,1000-1500,432,432,Latin America,Latin America,Latin America,NA,NA,.,BR,BR,3,4,11,7,0.2,0.636363636,0.018181818,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
1980,0,0,0,0,0,1,JP,81,8,0-500,2001,81,Asia,Asia,Asia,0,0,13,PK,JP,8,8,42,16,14,0.380952381,0.333333333,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2019,1,0,1,0,1,0,ES,143,3,0-500,143,86,Europe,Europe,Europe,0.666666667,6.966666667,6,ES,ES,6,4,3,3,29.4,1,9.8,Female Non-Inbred,Female Inbred,Female Non-Inbred,Female Inbred
1988,1,0,0,0,0,1,PT,NA,11,>2000,NA,2001,Europe,Europe,Europe,0,0,4,PT,PT,6,6,34,4,0,0.117647059,0,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2011,1,0,0,0,0,1,US,180,7,0-500,1,19,North America,North America,North America,0.733333333,2.213333333,15,US,US,3,6,11,75,151.5,6.818181818,13.77272727,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2014,0,0,1,0,1,0,BR,1261,3,1000-1500,2001,1261,Latin America,Latin America,Latin America,0,0,5,BR,BR,6,3,8,1,0,0.125,0,Male Non-Inbred,Male Inbred,Male Non-Inbred,Male Inbred
2013,0,0,0,0,0,1,CH,67,4,0-500,698,265,North America,North America,Europe,1,4.033333333,9,CA,US,4,4,9,46,221.6,5.111111111,24.62222222,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2020,1,0,0,0,0,1,US,72,7,0-500,2001,309,North America,North America,North America,0.235294118,0.182352941,17,US,US,7,3,2,1,0,0.5,0,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2013,0,0,0,0,0,1,US,46,7,0-500,203,143,Asia,North America,North America,0.176470588,4.017647059,17,TW,US,7,8,9,15,284.7,1.666666667,31.63333333,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2011,1,0,0,0,0,1,IN,2001,4,>2000,NA,NA,Asia,Asia,Asia,0,0,5,IN,IN,1,4,11,29,105.7,2.636363636,9.609090909,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2014,0,0,1,0,1,0,BR,2001,1,>2000,2001,1317,Latin America,Latin America,Latin America,0,0,5,BR,BR,1,7,8,7,6,0.875,0.75,Male Non-Inbred,Male Inbred,Male Non-Inbred,Male Inbred
2012,1,0,0,0,0,1,GB,NA,6,>2000,NA,60,Europe,Europe,Europe,0.125,0.4625,8,FR,FR,6,6,10,17,289.6,1.7,28.96,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2003,0,0,0,1,1,0,UA,NA,4,>2000,NA,NA,Europe,Europe,Europe,NA,NA,.,DE,UA,4,7,19,155,427.13,8.157894737,22.48052632,Male Non-Inbred,Male Non-Inbred,Male Inbred,Male Inbred
2020,0,0,0,0,0,1,GB,NA,6,>2000,801,413,Latin America,Latin America,Europe,0.117647059,0.323529412,17,BR,BR,1,7,2,3,8.7,1.5,4.35,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2019,0,0,0,1,1,0,US,41,7,0-500,2001,41,North America,North America,North America,0.103448276,0.068965517,29,US,US,4,7,3,4,8.5,1.333333333,2.833333333,Male Non-Inbred,Male Non-Inbred,Male Inbred,Male Inbred
2010,0,0,0,0,0,1,KR,1327,4,1000-1500,2001,NA,Asia,Asia,Asia,0.25,0.6,12,IN,IN,6,6,12,15,17,1.25,1.416666667,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2009,1,0,0,0,0,1,IN,165,6,0-500,717,NA,Asia,Asia,Asia,0,0,6,IN,IN,6,7,13,40,63.7,3.076923077,4.9,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2010,0,0,0,0,0,1,US,472,6,0-500,1526,299,Asia,North America,North America,0,0,16,TW,US,8,1,12,36,142.2,3,11.85,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2017,0,0,0,0,0,1,CM,NA,8,>2000,2001,2001,Africa,Africa,Africa,0,0,3,CM,CM,4,1,5,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2003,0,0,0,0,0,1,US,2001,1,>2000,2,105,North America,North America,North America,0,0,11,US,US,5,1,19,8,12.6,0.421052632,0.663157895,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2018,1,1,1,1,1,0,BR,NA,1,>2000,NA,NA,Latin America,Latin America,Latin America,0.083333333,0.316666667,12,BR,BR,1,1,4,3,11.3,0.75,2.825,Female Inbred,Female Inbred,Female Inbred,Female Inbred
2006,0,0,0,1,1,0,ES,337,3,0-500,231,337,Europe,Europe,Europe,0,0,27,ES,ES,6,6,16,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Inbred,Male Inbred
2019,0,0,0,0,0,1,DE,NA,7,>2000,NA,NA,Europe,Europe,Europe,0.545454545,2.054545455,11,DE,DE,4,4,3,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2011,0,0,0,0,0,1,CN,123,4,0-500,123,123,Asia,Asia,Asia,1.444444444,2.033333333,9,CN,CN,4,4,11,123,763.55,11.18181818,69.41363636,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2004,0,0,0,0,0,1,US,NA,7,>2000,102,84,Asia,North America,North America,0,0,13,CN,US,8,8,18,8,72.2,0.444444444,4.011111111,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2001,1,0,0,0,0,1,IN,1361,7,1000-1500,NA,1184,Asia,Asia,Asia,0.142857143,0,7,IN,IN,7,7,21,125,108,5.952380952,5.142857143,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2009,0,0,0,0,0,1,"Uttar Pradesh, IN",2001,7,>2000,NA,2001,Asia,Asia,Asia,0,0,7,IN,IN,7,7,13,48,3.4,3.692307692,0.261538462,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
1988,1,0,0,0,0,1,CN,570,6,500-1000,342,NA,Asia,Asia,Asia,0,0,7,CN,CN,6,6,34,0,0,0,0,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2009,0,0,0,0,0,1,LK,2001,4,>2000,2001,2001,Asia,Asia,Asia,0,0,9,LK,LK,4,4,13,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
1992,1,0,0,0,0,1,GB,953,1,500-1000,2001,2001,Europe,Europe,Europe,0,0,6,GB,GB,1,1,30,9,2.2,0.3,0.073333333,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2000,0,1,1,1,1,0,PL,NA,6,>2000,NA,NA,Europe,Europe,Europe,NA,NA,0,PL,PL,6,6,22,8,0,0.363636364,0,Male Inbred,Male Inbred,Male Inbred,Male Inbred
2012,0,0,0,0,0,1,GB,277,7,0-500,280,277,Europe,Europe,Europe,0,0,10,GB,GB,8,7,10,0,0,0,0,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
1981,0,0,0,0,0,1,LK,2001,8,>2000,NA,698,Asia,North America,Asia,0,0,5,LK,CA,8,8,41,25,70,0.609756098,1.707317073,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2003,0,0,0,0,0,1,LY,NA,8,>2000,NA,2001,Africa,Europe,Africa,0,0,6,LY,FI,8,6,19,12,7,0.631578947,0.368421053,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2017,1,0,0,1,1,0,TR,NA,7,>2000,NA,NA,Asia,Asia,Asia,0,0,9,TR,TR,4,7,5,2,3,0.4,0.6,Female Non-Inbred,Female Non-Inbred,Female Inbred,Female Inbred
2009,1,0,0,0,0,1,AU,1072,6,1000-1500,36,36,Oceania,Oceania,Oceania,0,0,13,AU,AU,6,6,13,7,3,0.538461538,0.230769231,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2012,0,0,0,0,0,1,CA,7,7,0-500,NA,62,Oceania,Oceania,North America,0.066666667,0.28,30,AU,AU,7,7,10,40,146.4,4,14.64,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2014,0,0,0,1,1,0,HU,653,6,500-1000,653,286,Europe,Asia,Europe,0,0,8,HU,JP,6,6,8,24,54.3,3,6.7875,Male Non-Inbred,Male Non-Inbred,Male Inbred,Male Inbred
2022,1,0,0,0,0,1,HU,NA,4,>2000,1047,1818,Europe,Europe,Europe,1.866666667,2.866666667,15,HU,HU,6,6,0,0,0,NA,NA,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2020,0,0,0,0,0,1,US,352,8,0-500,118,10,North America,North America,North America,0,0,43,US,US,8,8,2,3,11.7,1.5,5.85,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2021,0,0,0,0,0,1,TW,NA,4,>2000,826,826,Asia,Asia,Asia,1.428571429,5.128571429,14,IN,IN,4,4,1,2,10,2,10,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2021,1,0,0,1,1,0,FI,400,5,0-500,1109,400,Asia,Europe,Europe,0.111111111,0,9,JO,FI,6,5,1,0,0,0,0,Female Non-Inbred,Female Non-Inbred,Female Inbred,Female Inbred
2009,1,0,0,0,0,1,BR,1203,7,1000-1500,801,1203,Latin America,Latin America,Latin America,0,0,7,BR,BR,7,7,13,7,0,0.538461538,0,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
1999,0,0,0,0,0,1,JP,NA,4,>2000,2001,1129,Asia,Asia,Asia,0,0,9,JP,JP,4,8,23,6,11.3,0.260869565,0.491304348,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2015,1,1,1,1,1,0,CA,18,6,0-500,27,27,Oceania,Oceania,North America,0.125,0.5125,8,AU,AU,6,7,7,2,4.1,0.285714286,0.585714286,Female Inbred,Female Inbred,Female Inbred,Female Inbred
2022,0,0,0,0,0,1,GB,5,5,0-500,86,NA,Europe,Europe,Europe,0.166666667,0.8,12,ES,GB,6,4,0,0,0,NA,NA,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2008,1,0,0,0,0,1,GB,8,4,0-500,28,8,Oceania,Europe,Europe,0,0,8,AU,GB,6,4,14,12,141.3,0.857142857,10.09285714,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2016,1,0,0,0,0,1,IT,1225,6,1000-1500,143,935,Europe,Europe,Europe,0,0,5,IT,IT,6,6,6,7,25,1.166666667,4.166666667,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
2019,1,0,0,0,0,1,AU,27,3,0-500,37,37,Oceania,Oceania,Oceania,0.111111111,0,9,AU,AU,7,7,3,2,7.1,0.666666667,2.366666667,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
1996,0,0,0,0,0,1,GB,98,4,0-500,497,186,Europe,Europe,Europe,0,0,5,GB,FR,7,7,26,65,210.8,2.5,8.107692308,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred,Male Non-Inbred
2021,1,1,1,1,1,0,AU,74,8,0-500,74,74,Oceania,Oceania,Oceania,0,0,9,AU,AU,7,8,1,2,19.9,2,19.9,Female Inbred,Female Inbred,Female Inbred,Female Inbred
2015,1,1,1,1,1,0,ES,520,6,500-1000,520,520,Europe,Europe,Europe,0.466666667,0,15,ES,ES,6,6,7,5,0.2,0.714285714,0.028571429,Female Inbred,Female Inbred,Female Inbred,Female Inbred
2019,1,0,0,0,0,1,CN,NA,6,>2000,1694,NA,Asia,Asia,Asia,0,0,7,CN,TH,11,6,3,0,0,0,0,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred,Female Non-Inbred
