author_id,author_gender,author_academic_age,field_id,field,domain_id,domain,orcid,last_institution_id,last_institution_name,last_institution_country,last_institution_type,degree_institution_name,degree_institution_id,degree_institution_country,degree_institution_type,last_degree,graduate_year,degree_rank_type,us_top_degree_inst100,last_flow_year,institution_name,QS_2025,USNews_2025,THE_2025,ARWU_2024,rank_mean,is_inbred,rank_type
5066000219,Female,27,17,Computer Science,3,Physical Sciences,0000-0002-6632-8645,184565670,Georgetown University,US,education,Weizmann Institute of Science,53964585,IL,education,phd,2001,3,0,2011,Georgetown University,301,310,210,561,345.5,0,2
5010527699,Male,46,27,Medicine,4,Health Sciences,0000-0003-2762-7519,166722992,University of Massachusetts Chan Medical School,US,education,Columbia University,78577930,US,education,phd,1981,1,0,2003,University of Massachusetts Chan Medical School,,,,294,294,0,2
5083236827,Male,32,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-5006-0891,126307644,University of Iowa,US,education,Saint Louis University,47838141,US,education,phd,1998,3,0,1999,University of Iowa,596,225,300,376,374.25,0,2
5037147116,Male,46,27,Medicine,4,Health Sciences,0000-0002-2830-5493,141945490,University of British Columbia,CA,education,Harvard University,136199984,US,education,phd,1981,1,0,1987,University of British Columbia,38,39,41,47,41.25,0,1
5062999942,Male,36,23,Environmental Science,3,Physical Sciences,0000-0002-1847-7398,95457486,"University of California, Berkeley",US,education,Harvard University,136199984,US,education,phd,1993,1,0,2005,"University of California, Berkeley",12,5,8,5,7.5,0,1
5070060453,Female,20,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0003-3657-4578,166722992,University of Massachusetts Chan Medical School,US,education,Harvard University,136199984,US,education,phd,2019,1,0,2023,University of Massachusetts Chan Medical School,,,,215,215,0,2
5051615944,Male,19,22,Engineering,3,Physical Sciences,0000-0003-3300-8677,181028852,Universidad Pontificia Bolivariana,CO,education,Universidad Pontificia Bolivariana,181028852,CO,education,phd,2009,3,0,2010,Universidad Pontificia Bolivariana,901,,1501,,1201,1,4
5020960452,Female,16,27,Medicine,4,Health Sciences,0000-0001-8102-3631,141945490,University of British Columbia,CA,education,La Trobe University,196829312,AU,education,phd,2013,3,0,2021,University of British Columbia,38,39,41,47,41.25,0,1
5067168348,Male,46,25,Materials Science,3,Physical Sciences,0000-0002-0786-4106,72951846,Washington State University,US,education,Lawrence Berkeley National Laboratory,148283060,US,facility,phd,1997,2,0,1998,Washington State University,466,397,478,407,437,0,2
5003881064,Male,29,33,Social Sciences,2,Social Sciences,0000-0001-9489-2692,56590836,Monash University,AU,education,University of Wales,97429440,GB,education,phd,1998,3,0,2010,Monash University,37,35,58,82,53,0,1
5029991019,Male,64,25,Materials Science,3,Physical Sciences,0000-0002-7766-8856,130238516,University of Minnesota,US,education,University of Wisconsin–Madison,135310074,US,education,phd,2008,1,0,2022,University of Minnesota,203,63,87,47,100,0,1
5008140976,Male,63,17,Computer Science,3,Physical Sciences,0000-0002-5359-7934,204250578,"University of California, Irvine",US,education,Georgia Institute of Technology,130701444,US,education,phd,2008,1,0,2009,"University of California, Irvine",307,100,90,76,143.25,0,1
5065391995,Male,35,25,Materials Science,3,Physical Sciences,0000-0001-9415-0795,72951846,Washington State University,US,education,Yale University,32971472,US,education,phd,1991,1,0,1993,Washington State University,466,397,464,417,436,0,2
5086377685,Male,27,28,Neuroscience,1,Life Sciences,0000-0003-3675-5491,201448701,University of Washington,US,education,Carnegie Mellon University,74973139,US,education,phd,2006,1,0,2007,University of Washington,76,7,25,18,31.5,0,1
5035613116,Male,26,14,"Business, Management and Accounting",2,Social Sciences,0000-0002-7540-5120,52357470,The Ohio State University,US,education,University of Michigan–Ann Arbor,27837315,US,education,phd,2000,1,0,2011,The Ohio State University,208,61,116,82,116.75,0,1
5075139920,Female,51,27,Medicine,4,Health Sciences,0000-0003-3934-4452,126744593,"University of Maryland, Baltimore",US,education,University of Chicago,40347166,US,education,phd,1988,1,0,2024,"University of Maryland, Baltimore",,289,,394,341.5,0,2
5079514639,Female,56,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0003-3042-0818,141945490,University of British Columbia,CA,education,Stanford University,97018004,US,education,phd,1992,1,0,1996,University of British Columbia,38,39,41,47,41.25,0,1
5030952112,Male,24,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-5037-1972,111088046,Boston University,US,education,"University of California, San Diego",36258959,US,education,phd,2002,1,0,2020,Boston University,108,73,75,136,98,0,1
5032889343,Female,38,21,Energy,3,Physical Sciences,0000-0001-6264-7457,83816512,University of Genoa,IT,education,Università degli Studi di Enna Kore,246010334,IT,education,phd,1979,3,0,1995,University of Genoa,547,332,459,343,420.25,0,2
5033616300,Male,37,23,Environmental Science,3,Physical Sciences,0000-0002-1164-4085,170239107,University of South Australia,AU,education,Victoria University,71270174,AU,education,phd,1997,3,0,2003,University of South Australia,340,378,312,453,370.75,0,2
5077177195,Male,64,23,Environmental Science,3,Physical Sciences,0000-0001-8994-5251,136199984,Harvard University,US,education,University of British Columbia,141945490,CA,education,phd,1979,3,0,1987,Harvard University,4,1,3,1,2.25,0,1
5049333271,Male,23,17,Computer Science,3,Physical Sciences,0000-0003-3771-2995,66946132,"University of Maryland, College Park",US,education,Yale University,32971472,US,education,phd,2008,1,0,2018,"University of Maryland, College Park",218,72,112,58,115,0,1
5007504592,Male,55,12,Arts and Humanities,2,Social Sciences,0000-0002-9605-8308,185261750,University of Toronto,CA,education,University of Chicago,40347166,US,education,phd,2001,1,0,2003,University of Toronto,25,17,21,26,22.25,0,1
5009622607,Male,50,11,Agricultural and Biological Sciences,1,Life Sciences,0000-0001-7621-5049,90745801,University of New England,AU,education,Flinders University,169541294,AU,education,phd,1985,3,0,1988,University of New England,1001,902,,,951.5,0,3
5060286168,Female,52,33,Social Sciences,2,Social Sciences,0000-0003-4697-1251,87216513,Michigan State University,US,education,Denison University,20577493,US,education,phd,1975,3,0,2004,Michigan State University,152,123,122,176,143.25,0,1
5041141643,Male,19,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0003-2119-3035,140172145,University of Connecticut,US,education,Louisiana State University,121820613,US,education,phd,2013,2,0,2017,University of Connecticut,565,315,320,307,376.75,0,2
5042818215,Male,55,23,Environmental Science,3,Physical Sciences,0000-0003-2184-9217,174025329,University of the Sunshine Coast,AU,education,Johannes Kepler University of Linz,121883995,AT,education,phd,1996,3,0,2006,University of the Sunshine Coast,1001,1030,681,790,875.5,0,3
5032097147,Male,17,22,Engineering,3,Physical Sciences,0000-0001-6612-1823,79620101,University of Arkansas for Medical Sciences,US,education,Indian Institute of Technology Guwahati,1317621060,IN,education,phd,2009,3,0,2021,University of Arkansas for Medical Sciences,,1215,,,1215,0,4
5064091503,Male,21,31,Physics and Astronomy,3,Physical Sciences,0000-0002-6103-0356,201448701,University of Washington,US,education,University of Washington,201448701,US,education,phd,2009,2,0,2010,University of Washington,76,7,25,18,31.5,1,1
5046281685,Male,38,27,Medicine,4,Health Sciences,0000-0002-0021-4477,40542001,University of Ulsan,KR,education,University of Ulsan,40542001,KR,education,phd,2009,3,0,2010,University of Ulsan,801,743,514,434,623,1,3
5078054110,Male,14,20,"Economics, Econometrics and Finance",2,Social Sciences,0000-0003-0229-5183,194028371,University of Regina,CA,education,University of Regina,194028371,CA,education,phd,2018,3,0,2021,University of Regina,951,935,957,828,917.75,1,3
5080016657,Female,34,27,Medicine,4,Health Sciences,0000-0003-4597-3095,40347166,University of Chicago,US,education,University of Pennsylvania,79576946,US,education,phd,2006,1,0,2013,University of Chicago,21,25,14,10,17.5,0,1
5028107903,Male,25,25,Materials Science,3,Physical Sciences,0000-0003-4889-8035,145894827,Indian Institute of Technology Kharagpur,IN,education,Indian Institute of Technology Kharagpur,145894827,IN,education,phd,2017,3,0,2018,Indian Institute of Technology Kharagpur,222,749,,881,617.3333333,1,3
5022809407,Female,30,31,Physics and Astronomy,3,Physical Sciences,0000-0002-4043-2727,223822909,Heidelberg University,DE,education,Universität Hamburg,159176309,DE,education,phd,2000,3,0,2008,Heidelberg University,84,55,47,50,59,0,1
5050606239,Male,24,17,Computer Science,3,Physical Sciences,0000-0003-3796-9774,172446870,University of Cagliari,IT,education,University of Pisa,108290504,IT,education,phd,2005,3,0,2009,University of Cagliari,,631,784,900,771.6666667,0,3
5073329819,Male,10,25,Materials Science,3,Physical Sciences,0000-0002-3790-1377,170897317,Duke University,US,education,Duke University,170897317,US,education,phd,2018,1,0,2019,Duke University,61,26,27,39,38.25,1,1
5072963026,Male,28,32,Psychology,2,Social Sciences,0000-0003-0662-0123,51556381,University of Virginia,US,education,University of Arizona,138006243,US,education,phd,2003,1,0,2006,University of Virginia,297,125,163,259,211,0,2
5065133902,Male,36,27,Medicine,4,Health Sciences,0000-0002-1862-6402,47508984,Imperial College London,GB,education,University of Edinburgh,98677209,GB,education,phd,1997,3,0,2004,Imperial College London,2,12,9,25,12,0,1
5069049039,Male,29,14,"Business, Management and Accounting",2,Social Sciences,0000-0001-5842-8825,187531555,Lund University,SE,education,Lund University,187531555,SE,education,phd,2005,3,0,2006,Lund University,75,125,95,111,101.5,1,1
5080401041,Male,30,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-6004-7714,189590672,Kansas State University,US,education,University of Kansas,146416000,US,education,phd,1998,2,0,2002,Kansas State University,851,616,604,583,663.5,0,3
5009027995,Female,42,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0003-0939-6139,204308271,Medical College of Wisconsin,US,education,Columbia University,78577930,US,education,phd,1990,1,0,2003,Medical College of Wisconsin,,596,,671,633.5,0,3
5057238741,Male,26,11,Agricultural and Biological Sciences,1,Life Sciences,0000-0002-8392-2822,181647926,University of Strathclyde,GB,education,University of Strathclyde,181647926,GB,education,phd,1999,3,0,2000,University of Strathclyde,281,432,367,567,411.75,1,2
5091875144,Male,8,32,Psychology,2,Social Sciences,0000-0003-4354-4457,202697423,University of Zurich,CH,education,ETH Zurich,35440088,CH,education,phd,2019,3,0,2022,University of Zurich,109,60,,67,78.66666667,0,1
5046477973,Male,33,14,"Business, Management and Accounting",2,Social Sciences,0000-0003-4821-8335,137902535,North Carolina State University,US,education,Michigan State University,87216513,US,education,phd,1994,1,0,1998,North Carolina State University,311,262,289,205,266.75,0,2
5003462092,Male,65,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-6985-9564,180670191,"University of California, San Francisco",US,education,University of California San Francisco Medical Center,4210110664,US,healthcare,phd,1969,3,0,1972,"University of California, San Francisco",,15,,20,17.5,0,1
5046364646,Male,60,17,Computer Science,3,Physical Sciences,0000-0002-9336-6532,74973139,Carnegie Mellon University,US,education,Carnegie Mellon University,74973139,US,education,phd,2015,1,0,2016,Carnegie Mellon University,58,134,24,109,81.25,1,1
5046591192,Male,17,27,Medicine,4,Health Sciences,0000-0001-9089-8181,1850255,University of Basel,CH,education,ETH Zurich,35440088,CH,education,phd,2013,3,0,2016,University of Basel,131,168,126,95,130,0,1
5053676944,Male,29,27,Medicine,4,Health Sciences,0000-0002-1726-2950,35440088,ETH Zurich,CH,education,Technical University of Munich,62916508,DE,education,phd,1997,3,0,2003,ETH Zurich,7,33,11,21,18,0,1
5046518573,Male,60,22,Engineering,3,Physical Sciences,0000-0003-3616-9038,35440088,ETH Zurich,CH,education,TU Dresden,78650965,DE,education,phd,2006,3,0,2007,ETH Zurich,7,33,11,21,18,0,1
5091404565,Male,29,28,Neuroscience,1,Life Sciences,0000-0001-5431-8178,57206974,New York University,US,education,University of Freiburg,161046081,DE,education,phd,1996,3,0,2007,New York University,43,32,33,31,34.75,0,1
5064410680,Male,32,19,Earth and Planetary Sciences,3,Physical Sciences,0000-0001-5302-6405,190082696,Durham University,GB,education,Royal Holloway University of London,184558857,GB,education,phd,1994,3,0,2001,Durham University,89,309,172,391,240.25,0,2
5087349635,Male,31,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-6261-8928,84218800,"University of California, Davis",US,education,Technische Universität Berlin,4577782,DE,education,phd,1997,3,0,2002,"University of California, Davis",130,89,62,148,107.25,0,1
5037545775,Female,39,33,Social Sciences,2,Social Sciences,0000-0002-6102-1580,5388228,University of Rochester,US,education,Pennsylvania State University,130769515,US,education,phd,1993,1,0,2002,University of Rochester,236,199,127,155,179.25,0,1
5004611414,Male,46,14,"Business, Management and Accounting",2,Social Sciences,0000-0002-4269-7251,180242103,Stockholm School of Economics,SE,education,Lund University,187531555,SE,education,phd,1998,3,0,2009,Stockholm School of Economics,,,,772,772,0,3
5019931011,Male,25,17,Computer Science,3,Physical Sciences,0000-0003-0798-3794,36258959,"University of California, San Diego",US,education,"University of California, Berkeley",95457486,US,education,phd,2005,1,0,2016,"University of California, San Diego",72,21,34,18,36.25,0,1
5031307025,Male,45,19,Earth and Planetary Sciences,3,Physical Sciences,0000-0002-3103-7346,114017466,University of Technology Sydney,AU,education,University of Technology Sydney,114017466,AU,education,phd,1997,3,0,1998,University of Technology Sydney,88,85,154,279,151.5,1,1
5000796348,Male,20,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-2190-5955,84218800,"University of California, Davis",US,education,Technion �?Israel Institute of Technology,174306211,IL,education,phd,2010,3,0,2018,"University of California, Davis",130,89,62,133,103.5,0,1
5070499735,Male,31,18,Decision Sciences,2,Social Sciences,0000-0003-4505-6422,204136569,The Open University,GB,education,University of Reading,71052956,GB,education,phd,1991,3,0,2011,The Open University,,888,874,781,847.6666667,0,3
5040025979,Male,26,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-7241-9044,185261750,University of Toronto,CA,education,Université de Montréal,70931966,CA,education,phd,2002,3,0,2006,University of Toronto,25,17,21,26,22.25,0,1
5008665304,Male,52,33,Social Sciences,2,Social Sciences,0000-0001-9279-7771,181565077,Georgia State University,US,education,Georgia State University,181565077,US,education,phd,2020,2,0,2021,Georgia State University,851,560,535,542,622,1,3
5073564197,Male,26,22,Engineering,3,Physical Sciences,0000-0001-6888-5376,28777354,Sejong University,KR,education,Iwate University,173009982,JP,education,phd,2003,3,0,2011,Sejong University,396,241,229,555,355.25,0,2
5073752555,Female,22,32,Psychology,2,Social Sciences,0000-0001-7830-0781,174025329,University of the Sunshine Coast,AU,education,University of Queensland,165143802,AU,education,phd,2012,3,0,2020,University of the Sunshine Coast,1001,1030,726,729,871.5,0,3
5076714109,Male,54,22,Engineering,3,Physical Sciences,0000-0001-5647-0229,859038795,Virginia Tech,US,education,Cornell University,205783295,US,education,phd,1976,1,0,2006,Virginia Polytechnic Institute and State University,389,278,298,219,296,0,2
5034864461,Male,28,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-2334-7790,97565354,University of Lausanne,CH,education,University of Basel,1850255,CH,education,phd,2006,3,0,2017,University of Lausanne,224,175,134,147,170,0,1
5091434894,Male,17,22,Engineering,3,Physical Sciences,0000-0002-9649-5305,35440088,ETH Zurich,CH,education,"University of California, Santa Barbara",154570441,US,education,phd,2013,1,0,2014,ETH Zurich,7,33,11,21,18,0,1
5025315484,Male,33,14,"Business, Management and Accounting",2,Social Sciences,0000-0002-3059-1580,84392919,Temple University,US,education,Baruch College,141810926,US,education,phd,1991,3,0,1995,Temple University,681,335,375,484,468.75,0,2
5064516616,Female,13,14,"Business, Management and Accounting",2,Social Sciences,0000-0002-6931-2200,99043593,Macquarie University,AU,education,University of Newcastle Australia,78757542,AU,education,phd,2014,3,0,2020,Macquarie University,133,192,178,202,176.25,0,1
5037031762,Female,22,32,Psychology,2,Social Sciences,0000-0003-3448-8932,1174212,University of Southern California,US,education,Duke University,170897317,US,education,phd,2009,1,0,2017,University of Southern California,125,79,72,62,84.5,0,1
5001792362,Male,18,11,Agricultural and Biological Sciences,1,Life Sciences,0000-0002-4985-7262,187531555,Lund University,SE,education,Lund University,187531555,SE,education,phd,2009,3,0,2010,Lund University,75,125,95,111,101.5,1,1
5025088387,Female,25,33,Social Sciences,2,Social Sciences,0000-0001-9741-0978,12093191,University of Stirling,GB,education,University of Leeds,130828816,GB,education,phd,1998,3,0,2001,University of Stirling,452,730,497,858,634.25,0,3
5020335855,Male,32,31,Physics and Astronomy,3,Physical Sciences,0000-0002-4985-3819,241749,University of Cambridge,GB,education,University of Florence,45084792,IT,education,phd,1996,3,0,2012,University of Cambridge,5,6,5,4,5,0,1
5091785745,Male,23,17,Computer Science,3,Physical Sciences,0000-0003-1008-5290,97565354,University of Lausanne,CH,education,"University of California, Riverside",103635307,US,education,phd,2004,2,0,2019,University of Lausanne,224,175,134,139,168,0,1
5003811511,Male,39,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0003-1922-4824,76903346,University of Coimbra,PT,education,University of Coimbra,76903346,PT,education,phd,2006,3,0,2007,University of Coimbra,355,474,446,535,452.5,1,2
5042032867,Male,47,19,Earth and Planetary Sciences,3,Physical Sciences,0000-0002-8859-7096,81365321,Old Dominion University,US,education,"University of California, San Diego",36258959,US,education,phd,1983,1,0,1986,Old Dominion University,,973,991,876,946.6666667,0,3
5005280474,Male,35,27,Medicine,4,Health Sciences,0000-0003-0466-5387,201448701,University of Washington,US,education,Pennsylvania State University,130769515,US,education,phd,1996,1,0,2000,University of Washington,76,7,25,18,31.5,0,1
5045421990,Female,11,32,Psychology,2,Social Sciences,0000-0001-9316-8184,161318765,"University of California, Los Angeles",US,education,The Ohio State University,52357470,US,education,phd,2018,1,0,2019,"University of California, Los Angeles",42,11,18,15,21.5,0,1
5047552220,Female,15,25,Materials Science,3,Physical Sciences,0000-0001-6125-6454,51556381,University of Virginia,US,education,University of Virginia,51556381,US,education,phd,2012,1,0,2013,University of Virginia,297,125,163,229,203.5,1,2
5002720012,Female,64,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-3318-3005,114090438,Goethe University Frankfurt,DE,education,The University of Texas System,16452829,US,education,phd,1991,3,0,2007,Goethe University Frankfurt,309,227,220,155,227.75,0,2
5014216861,Male,27,22,Engineering,3,Physical Sciences,0000-0002-7590-3357,74973139,Carnegie Mellon University,US,education,Massachusetts Institute of Technology,63966007,US,education,phd,2008,1,0,2014,Carnegie Mellon University,58,134,24,134,87.5,0,1
5087336025,Male,31,22,Engineering,3,Physical Sciences,0000-0002-5532-3566,130701444,Georgia Institute of Technology,US,education,Carnegie Mellon University,74973139,US,education,phd,2001,1,0,2003,Georgia Institute of Technology,114,70,40,160,96,0,1
5050357373,Male,57,31,Physics and Astronomy,3,Physical Sciences,0000-0003-1858-3892,95457486,"University of California, Berkeley",US,education,Lawrence Livermore National Laboratory,1282311441,US,facility,phd,1970,3,0,1976,"University of California, Berkeley",12,5,8,5,7.5,0,1
5000060972,Male,65,27,Medicine,4,Health Sciences,0000-0001-8351-9569,84392919,Temple University,US,education,Mayo Clinic,1330342723,US,healthcare,phd,1974,2,0,2011,Temple University,681,335,384,451,462.75,0,2
5020884323,Male,41,22,Engineering,3,Physical Sciences,0000-0002-9406-1466,66946132,"University of Maryland, College Park",US,education,Technical University of Munich,62916508,DE,education,phd,1981,3,0,1984,"University of Maryland, College Park",218,72,112,58,115,0,1
5025598794,Male,52,22,Engineering,3,Physical Sciences,0000-0002-9049-4651,125749732,Western University,CA,education,University of Picardie Jules Verne,4647051,FR,education,phd,1997,3,0,2009,Western University,120,311,220,272,230.75,0,2
5074860142,Female,27,14,"Business, Management and Accounting",2,Social Sciences,0000-0002-7695-2206,107639228,University of Notre Dame,US,education,The University of Texas at Austin,86519309,US,education,phd,1994,1,0,1998,University of Notre Dame,316,378,196,351,310.25,0,2
5077712228,Male,58,33,Social Sciences,2,Social Sciences,0000-0002-8216-5639,20089843,Princeton University,US,education,University of Malakand,68649149,PK,education,phd,1964,3,0,1993,Princeton University,22,18,4,7,12.75,0,1
5053964476,Male,44,23,Environmental Science,3,Physical Sciences,0000-0002-7604-3483,154570441,"University of California, Santa Barbara",US,education,Oregon State University,131249849,US,education,phd,1982,2,0,1994,"University of California, Santa Barbara",178,89,67,64,99.5,0,1
5070576727,Male,38,33,Social Sciences,2,Social Sciences,0000-0002-5934-2860,173911158,Iowa State University,US,education,University of Minnesota,130238516,US,education,phd,1998,1,0,2004,Iowa State University,470,344,486,579,469.75,0,2
5075554680,Male,19,28,Neuroscience,1,Life Sciences,0000-0002-9955-8877,16038530,Aberystwyth University,GB,education,University of Southampton,43439940,GB,education,phd,2015,3,0,2018,Aberystwyth University,661,1067,783,,837,0,3
5081541193,Female,21,27,Medicine,4,Health Sciences,0000-0003-3806-3245,153718931,University of Ottawa,CA,education,Queen's University,204722609,CA,education,phd,2009,3,0,2020,University of Ottawa,189,218,191,233,207.75,0,2
5079621379,Male,46,32,Psychology,2,Social Sciences,0000-0001-8683-0547,58610484,Seattle University,US,education,University of Oxford,40120149,GB,education,phd,1976,3,0,1997,Seattle University,1201,,,,1201,0,4
5028304550,Male,48,20,"Economics, Econometrics and Finance",2,Social Sciences,0000-0002-5657-2820,204250578,"University of California, Irvine",US,education,Stanford University,97018004,US,education,phd,1987,1,0,2003,"University of California, Irvine",307,100,90,76,143.25,0,1
5008574731,Female,24,14,"Business, Management and Accounting",2,Social Sciences,0000-0001-5367-8227,185261750,University of Toronto,CA,education,Massachusetts Institute of Technology,63966007,US,education,phd,2004,1,0,2008,University of Toronto,25,17,21,26,22.25,0,1
5065794019,Male,36,25,Materials Science,3,Physical Sciences,0000-0002-9734-4998,78577930,Columbia University,US,education,University of Pennsylvania,79576946,US,education,phd,1992,1,0,2008,Columbia University,34,9,18,8,17.25,0,1
5067468997,Male,30,11,Agricultural and Biological Sciences,1,Life Sciences,0000-0001-6477-5452,200763008,University of Giessen,DE,education,Trinity College Dublin,205274468,IE,education,phd,1997,3,0,2022,University of Giessen,,,,600,600,0,3
5066655093,Female,22,27,Medicine,4,Health Sciences,0000-0001-8783-3520,98704320,Icahn School of Medicine at Mount Sinai,US,education,University of Pennsylvania,79576946,US,education,phd,2009,1,0,2011,Icahn School of Medicine at Mount Sinai,,40,,105,72.5,0,1
5004309619,Male,26,27,Medicine,4,Health Sciences,0000-0002-6694-6507,129975664,Albert Einstein College of Medicine,US,education,University of Buenos Aires,24354313,AR,education,phd,1997,3,0,2022,Albert Einstein College of Medicine,,,,397,397,0,2
5076079875,Male,23,29,Nursing,4,Health Sciences,0000-0002-4996-9053,35928602,Kyung Hee University,KR,education,Yonsei University,193775966,KR,education,phd,2001,3,0,2009,Kyung Hee University,328,516,300,475,404.75,0,2
5001332951,Male,64,25,Materials Science,3,Physical Sciences,0009-0001-0887-2781,241749,University of Cambridge,GB,education,University of Cambridge,241749,GB,education,phd,1969,3,0,2023,University of Cambridge,5,6,5,4,5,1,1
5050025082,Male,46,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-6245-5367,33213144,University of Florida,US,education,"University of California, Berkeley",95457486,US,education,phd,1979,1,0,1993,University of Florida,215,106,130,122,143.25,0,1
5057336111,Female,14,23,Environmental Science,3,Physical Sciences,0000-0003-0485-2668,11701301,Griffith University,AU,education,Griffith University,11701301,AU,education,phd,2018,3,0,2019,Griffith University,255,239,310,248,263,1,2
5063477493,Female,17,23,Environmental Science,3,Physical Sciences,0000-0002-4418-1654,11701301,Griffith University,AU,education,University of Edinburgh,98677209,GB,education,phd,2009,3,0,2015,Griffith University,255,239,334,218,261.5,0,2
5054656505,Male,34,27,Medicine,4,Health Sciences,0000-0001-6718-2222,205783295,Cornell University,US,education,New York University,57206974,US,education,phd,1994,2,0,1998,Cornell University,16,19,20,12,16.75,0,1
5051737700,Female,59,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-3804-4987,97018004,Stanford University,US,education,Massachusetts Institute of Technology,63966007,US,education,phd,1980,1,0,1992,Stanford University,6,3,6,2,4.25,0,1
5014750530,Male,27,22,Engineering,3,Physical Sciences,0000-0002-1312-9175,98251732,McMaster University,CA,education,Paris 8 University,48825208,FR,education,phd,1998,3,0,2022,McMaster University,176,127,116,138,139.25,0,1
5089560559,Male,26,17,Computer Science,3,Physical Sciences,0000-0002-5535-8304,136199984,Harvard University,US,education,Massachusetts Institute of Technology,63966007,US,education,phd,2006,1,0,2016,Harvard University,4,1,3,1,2.25,0,1
5042328810,Male,33,17,Computer Science,3,Physical Sciences,0000-0002-9326-3648,186143895,Lehigh University,US,education,Lehigh University,186143895,US,education,phd,2002,3,0,2003,Lehigh University,641,962,780,910,823.25,1,3
5067428193,Male,56,31,Physics and Astronomy,3,Physical Sciences,0000-0001-6727-6915,63072094,University of Portsmouth,GB,education,Kyoto University,22299242,JP,education,phd,2002,3,0,2004,University of Portsmouth,631,577,498,923,657.25,0,3
5054806694,Male,54,31,Physics and Astronomy,3,Physical Sciences,0000-0003-2058-6662,63966007,Massachusetts Institute of Technology,US,education,Massachusetts Institute of Technology,63966007,US,education,phd,1971,1,0,1974,Massachusetts Institute of Technology,1,2,2,3,2,1,1
5023071384,Male,44,31,Physics and Astronomy,3,Physical Sciences,0000-0002-3031-2326,63966007,Massachusetts Institute of Technology,US,education,"Kent State University, East Liverpool",2802499799,US,education,phd,2003,3,0,2006,Massachusetts Institute of Technology,1,2,2,3,2,0,1
5049237256,Male,34,19,Earth and Planetary Sciences,3,Physical Sciences,0000-0002-7031-3593,146655781,University of Liverpool,GB,education,University of Wales,97429440,GB,education,phd,1992,3,0,2005,University of Liverpool,165,137,160,133,148.75,0,1
5062402721,Male,34,17,Computer Science,3,Physical Sciences,0000-0003-0747-8800,168635309,University of Calgary,CA,education,University of Vienna,129774422,AT,education,phd,2000,3,0,2009,University of Calgary,198,206,203,192,199.75,0,1
5069323290,Male,14,27,Medicine,4,Health Sciences,0000-0002-9463-3022,32971472,Yale University,US,education,Case Western Reserve University,58956616,US,education,phd,2002,1,0,2016,Yale University,23,10,10,11,13.5,0,1
5073721084,Male,12,27,Medicine,4,Health Sciences,0000-0002-4306-5061,32971472,Yale University,US,education,Yale University,32971472,US,education,phd,2016,1,0,2017,Yale University,23,10,10,11,13.5,1,1
5025850517,Male,41,27,Medicine,4,Health Sciences,0000-0003-1785-2245,32971472,Yale University,US,education,Highland Community College - Illinois,4210127373,US,education,phd,2004,3,0,2007,Yale University,23,10,10,11,13.5,0,1
5006582460,Male,41,27,Medicine,4,Health Sciences,0000-0001-7271-7447,32971472,Yale University,US,education,University of Vermont,111236770,US,education,phd,1984,2,0,1990,Yale University,23,10,10,11,13.5,0,1
5085477254,Male,30,16,Chemistry,3,Physical Sciences,0000-0002-9702-2315,190085865,Universidade Federal de Sergipe,BR,education,Autonomous University of Madrid,63634437,ES,education,phd,2010,3,0,2024,Universidade Federal de Sergipe,,1571,1501,,1536,0,4
5037452444,Female,34,28,Neuroscience,1,Life Sciences,0000-0002-3417-5891,161318765,"University of California, Los Angeles",US,education,Wayne State University,185443292,US,education,phd,1989,2,0,1996,"University of California, Los Angeles",42,11,18,15,21.5,0,1
5029065188,Male,11,17,Computer Science,3,Physical Sciences,0000-0003-1851-6411,1174212,University of Southern California,US,education,University of Southern California,1174212,US,education,phd,2017,1,0,2018,University of Southern California,125,79,72,62,84.5,1,1
5057105893,Male,34,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0003-3998-4118,142740786,University of Louisville,US,education,University of Kentucky,143302722,US,education,phd,2004,2,0,2016,University of Louisville,1001,671,,685,785.6666667,0,3
5033306591,Male,59,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-1834-6646,36258959,"University of California, San Diego",US,education,"University of California, Berkeley",95457486,US,education,phd,1992,1,0,1997,"University of California, San Diego",72,21,34,18,36.25,0,1
